Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
03/15/2022,29.973.600,"1.393.527.738,00",37.857.200,"1.816.354.943,00",7.579.400,"424.101.837,70",6.969.530,"385.171.118,14"
03/14/2022,26.895.000,"1.213.796.628,00",37.422.900,"1.823.740.308,00",3.684.700,"165.901.209,20",4.423.776,"179.184.952,18"
03/11/2022,15.372.300,"706.595.295,00",22.672.500,"1.204.067.959,00",1.434.600,"97.324.856,00",2.454.600,"128.130.856,00"
03/10/2022,17.639.800,"858.568.253,00",31.520.200,"1.612.006.053,00",2.813.900,"241.272.422,50",3.038.900,"252.480.922,50"
03/09/2022,16.269.100,"790.052.798,00",35.793.000,"1.784.573.490,00",3.119.170,"294.288.900,00",4.799.446,"331.654.898,50"
03/08/2022,12.144.500,"632.126.064,00",43.984.500,"2.130.361.188,00",8.427.300,"391.675.800,00",9.760.362,"432.300.474,90"
03/07/2022,20.052.900,"957.904.296,00",53.872.600,"2.278.280.009,00",5.076.700,"247.503.310,10",7.826.700,"404.265.310,10"
03/04/2022,28.629.100,"1.532.751.961,00",32.460.200,"1.656.106.287,00",22.542.900,"959.921.771,40",8.208.000,"385.602.009,00"
03/03/2022,32.750.300,"1.504.532.300,00",20.322.500,"908.235.521,00",1.707.870,"112.138.903,35",3.061.966,"150.963.897,35"
03/02/2022,18.912.100,"896.874.444,00",48.046.200,"2.092.694.612,00",2.365.700,"148.197.201,60",2.365.700,"148.197.201,60"
03/01/2022,21.607.200,"999.564.433,00",24.884.600,"1.263.089.870,00",14.141.200,"427.254.823,20",664.410,"30.725.381,80"
02/28/2022,17.920.500,"917.093.542,00",40.605.800,"1.839.034.965,00",6.258.600,"229.459.627,60",1.347.700,"91.037.890,90"
02/25/2022,29.537.100,"1.311.772.181,00",28.918.700,"1.408.326.671,00",1.672.200,"52.435.192,00",1.752.225,"55.413.288,00"
02/24/2022,27.099.000,"1.420.700.695,00",41.514.200,"1.683.005.335,00",11.525.300,"457.167.539,20",8.405.300,"276.207.539,20"
02/23/2022,19.787.800,"1.008.644.827,00",17.527.100,"882.324.526,00",3.616.950,"146.923.686,50",3.616.950,"146.923.686,50"
02/22/2022,17.833.400,"940.166.943,00",21.722.400,"1.002.186.538,00",4.256.100,"198.539.773,60",3.756.100,"193.527.773,60"
02/21/2022,17.344.500,"794.771.632,00",15.730.100,"590.545.996,00",2.198.500,"91.548.098,80",2.498.500,"115.818.098,80"
02/18/2022,20.877.900,"1.093.727.343,00",19.513.600,"970.388.318,00",3.991.900,"151.970.180,80",3.782.300,"144.733.112,00"
02/17/2022,29.452.100,"1.528.668.703,00",17.828.800,"895.068.905,00",3.906.200,"212.724.733,60",1.119.200,"58.492.813,60"
02/16/2022,19.410.900,"829.344.730,00",17.611.800,"852.839.263,00",22.275.717,"793.575.740,15",21.925.717,"784.560.960,15"
02/15/2022,35.100.500,"1.792.039.880,00",18.327.200,"778.971.519,00",6.762.000,"351.585.550,00",6.764.000,"341.493.950,00"
02/14/2022,20.142.800,"1.102.915.414,00",28.372.900,"1.354.302.926,00",1.645.300,"107.243.831,00",1.665.338,"109.009.178,80"
02/11/2022,12.753.300,"675.134.150,00",22.352.400,"1.152.449.436,00",28.467.747,"2.459.082.232,70",28.853.854,"2.464.996.122,85"
02/10/2022,27.407.500,"1.346.526.185,00",37.586.100,"2.045.283.651,00",27.287.420,"971.321.804,50",28.287.420,"1.003.421.804,50"
02/09/2022,42.179.000,"2.018.653.730,00",33.842.200,"1.765.662.103,00",6.559.500,"237.210.829,20",7.059.500,"275.860.829,20"
02/08/2022,22.480.900,"1.087.213.319,00",29.939.400,"1.424.322.366,00",5.945.500,"206.399.589,00",5.965.599,"208.148.202,00"
02/07/2022,40.131.500,"1.886.507.658,00",30.978.800,"1.538.035.320,00",2.283.600,"195.497.295,80",4.136.500,"244.488.198,60"
01/28/2022,34.828.600,"1.400.189.921,00",24.337.800,"1.049.220.168,00",12.032.400,"499.346.741,70",12.322.400,"529.458.841,70"
01/27/2022,34.669.400,"1.479.313.798,00",24.966.500,"1.263.336.272,00",3.705.800,"192.425.729,80",4.625.800,"274.181.729,80"
01/26/2022,46.395.700,"2.113.659.931,00",34.231.100,"1.600.454.984,00",4.630.200,"203.335.711,60",5.882.500,"369.134.041,00"
01/25/2022,58.746.700,"2.431.390.456,00",22.140.500,"1.118.503.716,00",9.104.200,"430.561.826,00",7.219.200,"423.146.976,00"
01/24/2022,24.363.500,"1.176.437.905,00",31.968.900,"1.331.222.479,00",3.668.700,"251.802.801,90",4.559.720,"331.141.753,52"
01/21/2022,15.613.100,"848.806.296,00",46.018.900,"1.912.666.249,00",10.991.400,"498.733.464,60",11.318.362,"553.744.966,00"
01/20/2022,25.497.100,"1.122.552.115,00",26.366.400,"1.272.889.708,00",2.767.300,"135.894.244,00",2.767.300,"135.894.244,00"
01/19/2022,29.797.000,"1.249.800.310,00",27.447.500,"1.249.156.468,00",6.966.290,"340.969.471,60",40.552.571,"5.138.220.765,60"
01/18/2022,48.172.500,"1.847.906.811,00",20.651.500,"990.863.291,00",6.629.500,"438.145.140,70",5.431.255,"415.467.939,50"
01/17/2022,27.146.000,"1.197.566.410,00",26.304.000,"1.096.078.157,00",13.236.400,"493.722.550,20",11.276.499,"425.474.720,60"
01/14/2022,31.132.100,"1.183.891.581,00",12.399.600,"508.036.964,00",5.925.200,"347.135.403,60",2.087.200,"240.304.673,60"
01/13/2022,25.479.700,"1.171.905.634,00",30.867.900,"1.334.820.608,00",3.238.800,"356.179.610,30",3.038.200,"339.257.282,70"
01/12/2022,32.343.200,"1.561.910.790,00",28.634.500,"1.147.386.513,00",2.714.900,"202.980.531,00",2.576.200,"191.459.415,50"
01/11/2022,29.540.700,"1.241.141.350,00",27.564.900,"1.108.439.773,00",4.175.500,"281.224.690,50",4.175.500,"281.224.690,50"
01/10/2022,20.836.600,"970.236.371,00",30.249.900,"1.437.517.158,00",14.542.500,"1.030.594.495,20",14.646.525,"1.038.928.356,45"
01/07/2022,27.489.300,"1.222.493.825,00",36.910.000,"1.686.399.066,00",12.526.800,"994.955.403,40",12.581.921,"1.000.831.137,80"
01/06/2022,26.640.900,"1.160.368.203,00",30.526.900,"1.447.926.276,00",12.456.900,"836.394.522,00",8.936.570,"754.553.170,00"
01/05/2022,26.944.500,"1.268.896.994,00",28.132.500,"1.412.599.469,00",2.257.000,"249.504.150,00",2.757.000,"340.454.150,00"
01/04/2022,37.729.000,"1.675.333.067,00",24.574.800,"1.204.145.648,00",1.576.100,"62.395.898,00",1.576.100,"62.395.898,00"
12/31/2021,14.374.000,"595.194.666,00",13.144.200,"449.971.990,00",6.055.700,"210.907.090,00",6.055.700,"210.907.090,00"
12/30/2021,15.423.700,"610.432.420,00",12.115.200,"515.689.569,00",450.000,"27.307.250,00",450.000,"27.307.250,00"
12/29/2021,17.143.500,"678.465.010,00",10.519.700,"431.612.152,00",610.000,"57.183.080,00",510.000,"51.683.080,00"
12/28/2021,29.506.900,"1.198.395.029,00",16.721.100,"798.188.343,00",7.780.000,"273.306.520,00",6.850.017,"315.109.890,85"
12/27/2021,24.311.900,"1.019.241.294,00",12.007.700,"517.449.244,00",925.700,"44.783.372,10",1.675.700,"85.333.372,10"
12/24/2021,18.192.300,"826.933.219,00",19.634.200,"843.528.155,00",2.466.000,"110.500.860,00",1.866.000,"56.128.860,00"
12/23/2021,20.593.600,"918.669.650,00",30.674.300,"1.549.960.821,00",2.615.258,"306.310.712,80",2.615.258,"306.310.712,80"
12/22/2021,21.650.300,"1.028.309.227,00",17.699.100,"824.418.217,00",3.076.600,"188.254.600,00",2.796.647,"161.444.700,71"
12/21/2021,20.854.800,"928.862.728,00",19.524.800,"932.352.652,00",5.269.228,"435.415.870,00",5.053.228,"413.626.215,00"
12/20/2021,19.874.900,"793.328.161,00",17.465.900,"761.562.314,00",5.997.480,"339.518.612,90",6.397.480,"387.668.612,90"
12/17/2021,51.739.900,"2.918.933.613,00",70.426.600,"3.547.245.865,00",4.246.200,"219.774.978,50",4.601.200,"251.645.728,50"
12/16/2021,23.947.400,"1.028.495.796,00",28.775.200,"1.134.332.878,00",4.605.600,"244.019.391,00",4.805.600,"269.619.391,00"
12/15/2021,14.318.600,"668.616.102,00",25.475.600,"921.681.923,00",5.831.800,"531.950.105,00",3.956.812,"391.545.552,00"
12/14/2021,24.997.700,"1.249.298.077,00",70.900.800,"3.000.532.900,00",5.669.000,"404.748.437,00",5.363.050,"389.590.006,30"
12/13/2021,24.819.700,"1.150.163.738,00",27.264.600,"1.227.853.753,00",1.959.521,"119.810.909,85",1.687.089,"106.041.546,50"
12/10/2021,18.084.900,"741.036.200,00",25.769.900,"1.164.308.898,00",1.253.907,"82.957.605,00",1.153.907,"77.307.605,00"
12/09/2021,26.095.000,"1.099.050.123,00",18.603.300,"742.038.607,00",3.663.200,"159.291.887,00",3.438.200,"150.985.512,00"
12/08/2021,17.797.500,"836.053.060,00",22.820.400,"954.564.543,00",4.717.400,"239.268.196,30",4.669.923,"215.436.145,36"
12/07/2021,33.863.600,"1.468.479.763,00",26.328.400,"1.219.589.697,00",4.471.500,"187.435.341,00",2.641.500,"142.446.401,00"
12/06/2021,30.830.200,"1.437.107.142,00",28.296.400,"1.204.249.522,00",2.524.500,"164.263.807,50",2.524.500,"160.495.807,50"
12/03/2021,13.325.100,"654.564.969,00",27.229.700,"1.113.007.610,00",2.384.313,"204.531.514,00",2.143.813,"180.930.140,00"
12/02/2021,16.627.900,"880.671.924,00",36.191.100,"1.579.585.256,00",3.565.695,"264.440.875,40",3.415.695,"255.740.875,40"
12/01/2021,20.463.200,"796.837.061,00",38.114.100,"1.898.019.091,00",4.688.700,"249.844.530,40",4.808.756,"231.833.964,00"
11/30/2021,27.093.500,"1.579.443.068,00",44.154.000,"2.139.494.615,00",1.386.300,"85.076.136,20",1.266.430,"75.947.279,80"
11/29/2021,35.880.800,"1.545.149.703,00",38.301.100,"1.823.425.453,00",7.998.300,"429.841.870,20",6.858.300,"304.294.430,20"
11/26/2021,13.075.600,"616.878.356,00",56.089.700,"2.386.084.203,00",11.251.572,"1.007.972.353,32",16.911.572,"1.222.411.053,32"
11/25/2021,24.140.700,"1.066.279.019,00",37.904.500,"1.574.460.496,00",6.775.886,"382.527.436,60",8.859.354,"524.684.249,59"
11/24/2021,25.988.500,"1.282.261.168,00",46.544.500,"1.945.469.355,00",4.794.908,"251.446.548,15",6.694.908,"444.571.548,15"
11/23/2021,26.631.200,"1.112.861.316,00",20.032.800,"833.894.302,00",5.313.000,"174.894.208,80",3.295.571,"145.872.977,00"
11/22/2021,33.449.800,"1.547.179.870,00",27.299.700,"1.068.311.551,00",16.508.200,"504.764.296,00",14.878.210,"424.628.162,00"
11/19/2021,26.602.500,"1.160.619.795,00",48.968.100,"2.075.533.337,00",5.255.400,"309.591.263,00",3.118.557,"191.690.586,70"
11/18/2021,29.114.200,"1.379.193.227,00",38.621.600,"1.833.253.087,00",8.746.842,"716.253.109,30",8.567.892,"702.479.909,30"
11/17/2021,20.197.000,"970.037.257,00",28.164.800,"1.334.235.990,00",11.348.500,"535.553.206,00",6.543.516,"388.808.815,57"
11/16/2021,27.307.200,"1.396.631.248,00",31.960.600,"1.290.084.811,00",14.163.100,"516.337.721,60",6.463.100,"388.337.721,60"
11/15/2021,27.078.200,"1.420.759.179,00",33.731.600,"1.537.762.176,00",7.371.900,"248.999.600,00",128.900,"18.836.960,00"
11/12/2021,24.486.900,"1.103.874.590,00",20.335.600,"891.611.670,00",11.753.212,"434.345.745,81",11.943.212,"433.394.295,81"
11/11/2021,20.433.900,"944.093.835,00",45.990.400,"2.141.953.362,00",1.752.902,"135.454.224,25",1.462.982,"115.348.713,69"
11/10/2021,19.521.700,"732.760.109,00",23.241.600,"1.105.606.554,00",871.390,"78.725.927,10",10.484.350,"442.610.379,10"
11/09/2021,35.565.800,"1.716.683.024,00",38.869.300,"1.670.593.290,00",2.506.100,"181.358.369,30",1.806.100,"203.258.369,30"
11/08/2021,38.084.700,"1.783.174.409,00",27.976.300,"1.256.182.457,00",4.802.300,"243.921.997,50",4.302.300,"213.671.997,50"
11/05/2021,23.066.100,"1.103.124.095,00",17.223.000,"850.550.599,00",3.064.100,"236.365.740,90",2.718.100,"210.543.240,90"
11/04/2021,34.811.300,"1.401.635.558,00",40.711.600,"1.575.026.870,00",5.568.400,"196.983.286,00",1.568.400,"69.622.286,00"
11/03/2021,31.270.400,"1.479.980.058,00",30.539.000,"1.253.135.807,00",4.984.500,"263.690.182,80",2.900.900,"189.173.477,30"
11/02/2021,19.194.600,"798.152.639,00",28.631.000,"1.378.319.461,00",3.972.411,"164.084.976,50",7.489.511,"706.477.416,50"
11/01/2021,22.359.900,"872.497.023,00",43.986.700,"2.122.291.951,00",2.570.950,"212.330.545,00",2.070.950,"183.080.545,00"
10/29/2021,28.563.200,"1.356.387.267,00",31.267.500,"1.463.664.479,00",9.729.400,"327.884.156,80",1.629.487,"153.362.610,48"
10/28/2021,36.895.500,"1.677.504.065,00",22.800.300,"1.043.604.964,00",6.738.400,"330.422.379,20",6.518.400,"321.421.879,20"
10/27/2021,44.342.100,"2.014.669.171,00",23.247.900,"999.279.051,00",9.422.500,"340.797.009,50",9.915.084,"358.653.828,88"
10/26/2021,22.028.900,"807.167.903,00",18.062.900,"835.017.027,00",3.045.000,"101.139.550,00",3.645.000,"133.749.550,00"
10/25/2021,18.203.200,"735.170.704,00",32.846.400,"1.493.390.530,00",3.141.035,"219.018.231,50",6.286.735,"662.634.627,50"
10/22/2021,12.715.900,"751.556.862,00",26.869.800,"1.047.710.156,00",5.006.300,"259.181.050,00",3.006.300,"184.181.050,00"
10/21/2021,18.283.500,"851.354.981,00",34.832.100,"1.720.573.066,00",6.080.000,"228.428.120,00",3.080.000,"167.243.120,00"
10/20/2021,18.272.100,"781.517.674,00",45.846.900,"2.245.536.239,00",11.386.694,"618.041.905,35",8.267.694,"557.617.107,35"
10/19/2021,20.671.200,"1.041.897.125,00",27.886.200,"1.523.720.648,00",6.423.600,"345.914.188,80",6.443.654,"347.723.059,60"
10/18/2021,21.456.800,"910.943.969,00",32.524.800,"1.501.670.263,00",5.041.692,"243.086.219,31",3.768.092,"229.180.522,51"
10/15/2021,23.635.700,"1.065.368.519,00",23.966.400,"994.057.757,00",6.746.500,"264.046.189,00",6.746.500,"264.046.189,00"
10/14/2021,31.779.500,"1.283.336.096,00",40.699.400,"1.953.639.733,00",18.029.200,"635.042.037,20",17.756.884,"616.993.307,20"
10/13/2021,15.683.400,"680.870.449,00",24.878.000,"1.233.089.329,00",4.559.580,"268.406.893,40",3.499.580,"246.768.053,40"
10/12/2021,22.096.300,"966.919.067,00",29.839.400,"1.294.244.778,00",14.949.249,"997.255.036,30",9.549.249,"727.255.036,30"
10/11/2021,26.456.600,"1.075.904.027,00",21.478.300,"884.161.264,00",6.355.544,"339.289.620,00",2.092.600,"126.687.220,00"
10/08/2021,15.200.900,"770.637.203,00",23.692.900,"913.199.244,00",564.400,"59.095.960,00",564.400,"59.095.960,00"
10/07/2021,18.109.200,"685.241.794,00",32.424.300,"1.265.942.356,00",2.558.260,"158.842.637,00",1.858.260,"139.569.412,00"
10/06/2021,12.944.900,"554.058.424,00",24.009.000,"978.757.758,00",6.884.319,"385.503.715,40",7.364.319,"459.919.715,40"
10/05/2021,20.061.200,"840.768.332,00",30.818.700,"1.293.983.287,00",23.729.661,"1.098.963.648,00",579.734,"62.003.721,20"
10/04/2021,15.436.600,"672.226.866,00",23.782.000,"943.315.831,00",1.980.900,"133.970.940,00",2.678.100,"144.519.820,00"
10/01/2021,16.905.300,"817.873.761,00",28.273.500,"1.277.960.591,00",98.571.267,"3.694.509.341,97",99.171.267,"3.772.582.841,97"
09/30/2021,19.320.800,"948.415.542,00",25.879.500,"1.131.285.065,00",5.120.000,"272.454.392,80",4.120.000,"242.452.792,80"
09/29/2021,12.996.100,"532.077.544,00",27.358.300,"1.038.851.824,00",3.126.000,"171.725.090,00",2.880.427,"157.341.305,50"
09/28/2021,34.546.000,"1.360.822.251,00",18.123.100,"876.448.297,00",1.724.900,"145.421.846,50",1.985.057,"154.160.672,50"
09/27/2021,16.813.800,"756.555.553,00",23.410.800,"1.023.949.947,00",7.280.697,"603.842.269,00",8.258.832,"594.685.804,00"
09/24/2021,23.872.400,"957.612.839,00",19.244.700,"920.111.555,00",5.858.900,"224.497.680,00",1.926.937,"130.989.491,60"
09/23/2021,16.114.100,"703.698.106,00",27.649.700,"1.069.616.282,00",5.271.700,"418.741.225,60",5.271.700,"418.741.225,60"
09/22/2021,14.552.800,"744.784.907,00",27.554.700,"970.968.184,00",2.638.200,"189.103.159,30",2.138.200,"142.103.159,30"
09/21/2021,14.368.100,"677.590.751,00",24.835.100,"985.513.037,00",7.774.400,"314.792.950,00",10.774.400,"410.366.950,00"
09/20/2021,15.530.000,"696.812.382,00",18.867.900,"823.429.832,00",4.738.300,"208.783.575,50",365.300,"26.127.181,50"
09/17/2021,41.548.400,"2.220.920.713,00",89.950.000,"3.894.221.054,00",6.343.600,"475.633.844,60",6.363.601,"476.505.888,20"
09/16/2021,20.970.400,"959.533.227,00",36.835.100,"2.201.812.983,00",8.076.700,"629.285.734,80",8.576.700,"651.860.734,80"
09/15/2021,19.994.300,"920.028.852,00",21.372.400,"893.040.713,00",7.491.100,"665.966.428,30",7.761.190,"678.328.743,30"
09/14/2021,19.693.600,"1.012.944.665,00",30.877.300,"1.402.520.249,00",5.692.181,"377.348.369,40",10.883.581,"705.306.819,40"
09/13/2021,23.634.100,"1.236.550.030,00",31.019.700,"1.598.744.435,00",2.460.000,"270.158.000,00",2.925.000,"293.730.000,00"
09/10/2021,19.061.200,"987.868.520,00",31.951.700,"1.830.938.840,00",6.875.600,"619.850.941,80",4.989.100,"520.576.771,80"
09/09/2021,21.316.000,"938.084.910,00",28.384.800,"1.487.721.400,00",1.152.400,"92.481.400,00",701.055,"69.991.614,10"
09/08/2021,22.562.500,"908.843.235,00",26.403.600,"1.247.354.267,00",8.416.800,"420.833.421,80",6.470.800,"530.608.051,80"
09/07/2021,23.101.600,"1.089.385.884,00",34.295.200,"1.641.531.228,00",4.148.200,"179.784.450,00",7.755.710,"460.921.321,00"
09/06/2021,33.618.700,"1.339.976.808,00",30.659.300,"1.692.848.534,00",8.600.500,"280.901.218,40",6.130.751,"245.932.316,45"
09/01/2021,29.145.300,"1.193.739.129,00",32.939.500,"1.512.142.952,00",24.163.434,"2.421.128.319,50",26.395.734,"2.711.483.294,50"
08/31/2021,25.874.000,"1.128.199.266,00",24.347.800,"1.337.095.466,00",7.233.000,"379.718.435,00",7.233.000,"379.718.435,00"
08/30/2021,23.868.100,"1.058.353.769,00",30.812.700,"1.452.397.136,00",13.063.538,"558.195.306,65",13.063.538,"558.195.306,65"
08/27/2021,24.785.200,"980.950.068,00",21.948.100,"1.098.013.190,00",3.810.300,"131.812.640,00",5.710.300,"387.552.640,00"
08/26/2021,21.674.900,"853.926.453,00",27.553.200,"1.313.633.146,00",13.586.900,"473.264.404,00",11.630.082,"417.340.484,10"
08/25/2021,19.883.600,"815.818.105,00",19.647.500,"927.469.708,00",5.682.583,"236.440.394,00",2.855.735,"155.688.766,60"
08/24/2021,27.634.000,"1.111.084.399,00",25.159.700,"999.338.068,00",4.816.455,"317.101.459,15",4.836.505,"318.077.653,55"
08/23/2021,28.368.100,"1.173.120.362,00",40.018.400,"1.534.121.073,00",2.228.000,"176.111.730,00",2.201.510,"180.256.385,58"
08/20/2021,21.713.400,"969.666.946,00",32.852.900,"1.380.920.062,00",5.008.800,"322.789.086,40",11.163.940,"668.490.152,00"
08/19/2021,27.101.200,"1.455.799.763,00",24.888.500,"1.296.110.866,00",25.121.945,"1.479.597.455,50",39.613.945,"2.298.341.945,50"
08/18/2021,12.254.300,"546.276.671,00",47.147.500,"2.413.596.882,00",3.233.608,"254.825.480,10",3.353.608,"267.421.040,10"
08/17/2021,14.429.800,"714.631.134,00",36.103.800,"2.081.117.459,00",3.609.200,"221.418.138,00",3.609.200,"221.418.138,00"
08/16/2021,15.755.600,"659.786.859,00",35.240.900,"1.618.535.067,00",5.587.300,"434.424.670,00",5.587.300,"434.424.670,00"
08/13/2021,36.897.600,"1.601.035.272,00",61.540.600,"2.920.579.740,00",13.734.292,"1.203.101.590,00",17.054.492,"1.532.245.970,00"
08/12/2021,18.669.100,"801.473.588,00",21.062.400,"973.169.995,00",1.771.240,"160.801.764,00",1.791.250,"162.013.069,35"
08/11/2021,18.172.900,"801.510.209,00",43.280.700,"1.753.395.938,00",3.616.000,"339.174.730,00",1.894.955,"146.567.130,50"
08/10/2021,17.605.400,"761.891.522,00",40.471.300,"1.824.177.222,00",4.947.600,"550.545.504,40",647.600,"63.355.504,40"
08/09/2021,21.115.500,"773.261.958,00",24.710.500,"1.105.887.610,00",7.834.900,"637.308.128,80",2.254.900,"191.644.128,80"
08/06/2021,22.238.900,"890.624.324,00",21.976.600,"876.535.810,00",2.185.800,"176.052.190,00",2.185.800,"176.052.190,00"
08/05/2021,37.541.900,"1.507.499.312,00",20.405.800,"869.816.773,00",7.921.280,"710.859.417,00",4.721.280,"254.607.017,00"
08/04/2021,34.753.500,"1.360.621.569,00",19.340.100,"974.624.090,00",5.892.000,"581.477.359,00",1.950.056,"156.512.010,60"
08/03/2021,27.937.700,"1.116.426.625,00",20.990.800,"1.060.125.193,00",2.654.325,"221.304.287,50",1.301.933,"106.917.152,40"
08/02/2021,25.090.700,"1.047.615.603,00",19.831.200,"854.863.019,00",4.393.500,"359.236.990,00",2.293.430,"259.765.358,22"
07/30/2021,27.823.200,"1.177.024.938,00",18.151.900,"707.371.463,00",6.452.000,"678.236.392,00",6.811.000,"686.428.220,00"
07/29/2021,17.408.400,"746.232.699,00",22.342.500,"938.772.021,00",26.237.500,"829.556.718,00",29.437.500,"718.150.218,00"
07/28/2021,12.564.600,"585.227.734,00",14.965.100,"657.405.913,00",3.459.200,"182.717.443,00",1.004.260,"59.645.343,00"
07/27/2021,21.967.500,"1.043.571.174,00",26.626.000,"1.264.768.309,00",14.881.700,"1.071.152.027,50",6.629.700,"655.477.827,50"
07/26/2021,17.472.400,"833.971.382,00",26.378.700,"1.088.644.970,00",3.497.100,"323.428.456,80",2.997.100,"269.928.456,80"
07/23/2021,16.056.500,"762.860.259,00",23.850.500,"986.189.381,00",4.698.915,"401.094.061,60",5.807.511,"526.202.617,60"
07/22/2021,23.848.700,"995.928.471,00",24.720.400,"1.092.465.167,00",3.318.371,"188.186.819,80",6.219.911,"611.086.294,20"
07/21/2021,22.382.100,"1.134.052.273,00",33.299.700,"1.314.696.788,00",2.290.100,"272.943.409,80",13.795.228,"1.528.687.401,80"
07/20/2021,36.526.900,"1.443.165.924,00",38.393.700,"1.761.799.945,00",5.806.200,"296.803.763,70",3.423.400,"225.814.613,70"
07/19/2021,26.590.100,"1.066.293.622,00",22.721.900,"939.148.047,00",3.360.234,"354.177.192,50",13.160.234,"572.987.592,50"
07/16/2021,20.116.800,"990.287.511,00",25.691.900,"993.455.797,00",13.956.000,"698.326.088,50",12.783.000,"655.380.140,50"
07/15/2021,42.977.100,"1.915.385.864,00",21.698.700,"1.169.621.359,00",7.260.900,"353.224.835,00",6.951.010,"346.848.913,00"
