Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
09/30/2022,61.784.263,"1.964.026.593,35",31.489.314,"864.252.649,55",8.873.920,"277.101.392,00",16.931.100,"340.153.360,00"
09/29/2022,26.760.578,"878.528.821,70",23.082.718,"650.510.599,05",4.870.500,"167.779.402,20",16.207.600,"355.325.640,00"
09/28/2022,24.808.426,"745.982.797,25",22.413.608,"668.564.198,80",2.455.000,"100.987.600,00",3.155.000,"145.305.000,00"
09/27/2022,22.710.728,"799.477.095,85",27.823.124,"740.348.946,60",2.299.000,"51.173.000,00",2.803.800,"88.985.300,00"
09/26/2022,42.085.611,"1.470.764.420,80",33.614.353,"904.842.690,97",2.934.321,"69.616.098,90",11.115.821,"224.951.719,90"
09/23/2022,11.603.410,"371.662.526,30",24.627.710,"769.696.825,79",3.560.000,"90.890.000,00",5.015.000,"104.266.000,00"
09/22/2022,16.128.900,"500.488.631,00",23.643.871,"673.667.491,25",2.572.000,"155.060.500,00",1.654.700,"51.299.050,00"
09/21/2022,12.339.508,"398.279.263,35",23.905.920,"731.185.226,88",3.427.000,"61.876.450,00",6.962.247,"341.565.030,00"
09/20/2022,18.500.853,"604.629.327,20",16.463.810,"532.082.344,75",7.370.000,"173.332.000,00",6.704.600,"146.367.150,00"
09/19/2022,19.483.399,"702.492.046,40",16.334.307,"476.794.397,95",4.500.000,"106.980.000,00",5.341.000,"111.427.450,00"
09/16/2022,16.112.028,"509.062.016,52",17.679.745,"634.796.253,79",6.565.000,"157.200.750,00",3.620.570,"158.622.186,90"
09/15/2022,16.593.220,"631.473.446,20",20.902.318,"693.757.513,37",1.252.000,"26.664.400,00",9.450.000,"523.618.500,00"
09/14/2022,14.477.733,"477.426.446,05",23.828.272,"755.570.982,97",5.345.000,"99.425.250,00",5.476.000,"103.304.300,00"
09/13/2022,21.784.076,"773.040.047,65",20.060.580,"631.526.424,99",5.127.000,"102.147.300,00",6.493.000,"123.237.200,00"
09/12/2022,10.320.677,"408.489.282,95",24.144.431,"744.462.860,07",2.149.000,"50.236.400,00",1.128.000,"66.404.355,00"
09/09/2022,24.601.100,"862.146.366,00",21.388.600,"589.560.870,00",1.061.000,"22.197.800,00",3.402.000,"76.863.150,00"
09/08/2022,24.551.000,"870.875.866,00",14.537.000,"442.728.142,00",397.000,"11.917.700,00",1.675.000,"101.088.500,00"
09/07/2022,24.972.200,"853.506.266,00",36.336.700,"1.187.524.857,00",3.143.000,"76.851.100,00",1.590.000,"20.776.800,00"
09/06/2022,17.397.900,"636.295.460,00",19.714.900,"646.823.192,00",5.262.700,"173.759.095,00",3.648.500,"91.297.600,00"
09/05/2022,15.604.700,"618.904.462,00",22.355.000,"787.378.687,00",7.249.700,"129.631.850,00",8.486.400,"252.750.248,00"
08/31/2022,17.115.500,"695.198.860,00",23.106.800,"775.213.444,00",2.610.000,"62.878.200,00",11.805.000,"265.803.250,00"
08/30/2022,17.079.700,"659.508.947,00",17.215.600,"583.450.419,00",1.408.184,"33.415.640,80",1.991.000,"37.429.700,00"
08/29/2022,24.486.000,"861.508.174,00",21.108.800,"717.910.572,00",5.236.182,"165.677.199,00",10.320.982,"242.529.449,00"
08/26/2022,12.676.300,"423.869.180,00",24.033.900,"862.597.276,00",1.244.000,"23.598.100,00",19.674.630,"439.755.660,00"
08/25/2022,15.267.900,"541.356.533,00",22.543.400,"742.647.545,00",5.380.000,"149.275.700,00",20.776.500,"382.899.275,00"
08/24/2022,12.289.600,"438.781.054,00",24.408.000,"806.859.370,00",10.643.100,"245.080.622,60",31.681.723,"893.794.410,00"
08/23/2022,15.604.700,"508.607.374,00",28.366.200,"881.330.176,00",12.814.310,"357.020.277,10",4.825.600,"126.351.900,00"
08/22/2022,19.067.500,"648.225.935,00",21.255.300,"642.394.811,00",3.716.590,"85.836.300,00",14.772.870,"581.334.707,00"
08/19/2022,21.328.500,"704.156.087,00",18.807.400,"569.447.584,00",7.532.900,"179.135.655,00",3.178.200,"100.716.000,00"
08/18/2022,55.083.000,"2.164.813.095,00",32.398.100,"1.183.543.293,00",1.496.129,"43.465.207,36",2.570.000,"75.402.050,00"
08/17/2022,38.016.200,"1.310.091.341,00",24.798.800,"745.030.425,00",6.357.000,"87.887.500,00",7.757.000,"98.125.500,00"
08/16/2022,27.369.400,"917.813.671,00",18.005.300,"606.749.517,00",5.678.056,"137.390.620,80",5.344.000,"142.437.690,00"
08/15/2022,26.703.600,"859.366.613,00",28.537.600,"789.221.081,00",3.985.873,"99.084.389,50",3.830.000,"176.142.700,00"
08/12/2022,16.262.200,"505.088.678,00",14.091.600,"434.320.922,00",1.473.000,"44.565.600,00",2.325.900,"73.123.840,00"
08/11/2022,34.794.200,"1.227.854.239,00",19.647.700,"585.677.046,00",9.258.040,"176.244.716,00",10.526.000,"209.891.500,00"
08/10/2022,16.724.400,"590.969.148,00",18.402.100,"550.474.334,00",1.097.410,"27.785.532,50",4.052.410,"89.583.352,50"
08/09/2022,23.087.800,"684.505.491,00",26.521.700,"877.031.951,00",12.169.407,"263.644.487,50",3.534.400,"111.371.360,00"
08/08/2022,23.664.000,"770.292.732,00",24.701.400,"853.518.841,00",12.128.291,"235.877.125,00",12.501.500,"281.540.928,00"
08/05/2022,32.936.300,"960.285.689,00",35.672.700,"1.261.450.938,00",2.710.611,"68.888.383,20",10.846.835,"236.233.345,00"
08/04/2022,38.919.000,"1.247.338.563,00",26.004.100,"921.528.869,00",11.673.393,"306.970.062,15",6.160.345,"140.756.675,00"
08/03/2022,33.985.100,"999.524.304,00",35.238.100,"1.236.089.355,00",34.038.500,"838.007.952,00",33.460.466,"798.446.983,60"
08/02/2022,30.285.600,"901.922.318,00",27.659.300,"950.697.833,00",10.937.000,"272.536.280,00",4.840.500,"134.617.150,00"
08/01/2022,32.471.800,"988.758.261,00",20.543.700,"704.988.630,00",3.577.023,"125.502.878,90",3.184.023,"104.838.788,90"
07/29/2022,45.996.000,"1.387.731.047,00",34.302.900,"1.304.779.578,00",8.782.900,"207.105.350,00",11.000.600,"603.512.050,00"
07/28/2022,31.786.100,"907.572.219,00",21.502.800,"797.758.793,00",1.539.000,"36.504.600,00",6.893.100,"292.195.690,00"
07/27/2022,13.626.000,"455.043.484,00",9.217.800,"291.859.206,00",1.150.100,"24.813.332,84",5.455.720,"269.230.200,00"
07/26/2022,15.006.700,"502.067.781,00",12.900.900,"385.261.398,00",5.240.400,"140.564.620,00",19.708.000,"487.122.950,00"
07/25/2022,15.924.400,"613.803.729,00",9.795.400,"369.153.077,00",1.029.000,"15.328.000,00",2.528.200,"60.807.000,00"
07/22/2022,13.938.400,"544.452.685,00",21.166.300,"669.785.140,00",8.049.145,"393.639.801,05",3.206.100,"65.824.010,00"
07/21/2022,27.629.500,"993.722.432,00",20.675.200,"691.380.755,00",3.087.020,"70.268.880,00",2.217.500,"77.108.550,00"
07/20/2022,17.737.800,"560.670.579,00",23.301.900,"719.944.425,00",3.928.940,"77.417.197,88",7.577.279,"218.629.308,50"
07/19/2022,16.034.300,"531.340.670,00",13.167.400,"421.358.942,00",9.034.290,"133.737.112,00",16.831.820,"228.861.945,50"
07/18/2022,15.598.700,"448.610.666,00",13.122.900,"423.717.924,00",1.181.000,"63.223.000,00",2.647.280,"75.060.382,00"
07/15/2022,15.865.400,"424.275.804,00",25.387.800,"804.154.404,00",11.539.090,"329.265.160,00",3.183.800,"64.673.515,00"
07/14/2022,15.756.400,"479.803.501,00",17.106.500,"539.839.209,00",2.502.220,"42.781.928,00",13.486.000,"156.564.200,00"
07/13/2022,13.650.700,"396.863.521,00",32.701.400,"918.881.073,00",9.660.000,"259.348.000,00",2.948.170,"51.030.650,00"
07/12/2022,14.856.200,"444.492.788,00",13.689.500,"387.603.941,00",1.268.000,"37.387.400,00",17.488.045,"315.950.095,00"
07/11/2022,14.116.800,"417.297.893,00",16.845.200,"529.130.834,00",75.000,"977.100,00",9.720.998,"172.890.896,90"
07/08/2022,10.701.300,"317.955.153,00",16.295.500,"540.785.262,00",843.000,"14.845.700,00",7.169.300,"112.509.440,00"
07/07/2022,21.666.600,"713.890.120,00",17.552.300,"455.394.984,00",4.025.000,"141.011.000,00",2.500.000,"72.081.400,00"
07/06/2022,33.844.700,"1.122.762.864,00",19.658.900,"715.110.059,00",6.314.516,"183.930.327,60",3.713.000,"83.351.800,00"
07/05/2022,25.927.900,"981.290.363,00",17.037.100,"625.790.164,00",2.987.059,"116.466.941,70",18.809.660,"473.986.618,00"
07/04/2022,13.533.600,"501.153.332,00",12.772.200,"433.749.267,00",3.772.000,"112.939.800,00",9.930.000,"256.027.850,00"
07/01/2022,20.169.800,"751.608.897,00",14.929.600,"517.531.829,00",2.170.000,"32.697.050,00",12.749.400,"246.027.340,00"
06/30/2022,18.177.200,"672.215.243,00",18.535.800,"600.801.188,00",3.554.966,"98.089.936,40",10.108.800,"231.740.840,00"
06/29/2022,17.479.100,"614.490.699,00",16.226.500,"498.341.083,00",8.193.240,"270.330.064,00",12.561.400,"368.281.260,00"
06/28/2022,22.049.000,"753.187.454,00",22.364.400,"828.565.884,00",4.505.600,"69.293.228,00",16.633.200,"778.175.275,00"
06/27/2022,16.443.800,"510.317.203,00",18.532.800,"664.290.499,00",20.034.000,"431.933.500,00",21.414.800,"368.203.480,00"
06/24/2022,14.418.700,"444.929.076,00",14.672.600,"561.807.232,00",600.000,"14.298.500,00",8.621.000,"159.342.350,00"
06/23/2022,18.340.500,"631.656.809,00",23.464.800,"918.671.682,00",4.500.584,"112.212.130,50",19.916.600,"473.796.240,00"
06/22/2022,24.066.700,"932.001.607,00",22.201.200,"740.325.385,00",15.795.434,"248.348.038,00",9.885.434,"137.538.338,00"
06/21/2022,34.404.100,"1.146.486.676,00",20.561.500,"606.526.452,00",7.810.000,"96.639.235,00",2.150.000,"46.075.000,00"
06/20/2022,32.743.600,"1.082.310.548,00",27.163.800,"830.784.808,00",2.795.750,"80.747.368,50",9.348.000,"142.575.000,00"
06/17/2022,31.570.000,"967.985.637,00",29.768.400,"978.809.828,00",4.908.060,"196.908.080,00",2.681.000,"85.096.750,00"
06/16/2022,32.178.800,"1.231.254.570,00",31.775.700,"1.117.810.753,00",4.621.700,"71.577.090,00",11.595.005,"227.204.066,75"
06/15/2022,42.995.900,"1.691.710.703,00",22.495.600,"690.368.750,00",11.011.000,"173.790.350,00",13.591.400,"235.375.900,00"
06/14/2022,76.563.300,"3.035.510.761,00",51.032.000,"2.040.559.090,00",8.347.000,"287.839.250,00",6.017.460,"229.911.760,00"
06/13/2022,89.501.200,"2.880.421.654,00",65.996.000,"2.451.422.255,00",2.520.000,"85.486.560,00",14.991.900,"350.038.110,00"
06/10/2022,17.074.600,"666.022.540,00",16.632.100,"610.149.107,00",7.749.200,"243.920.230,00",5.377.100,"83.210.320,00"
06/09/2022,15.486.900,"568.950.412,00",20.130.100,"787.318.853,00",2.873.085,"81.249.050,00",6.892.000,"126.252.800,00"
06/08/2022,26.897.100,"969.052.148,00",26.630.200,"1.057.313.293,00",3.698.000,"89.145.340,00",3.621.000,"77.204.200,00"
06/07/2022,21.041.500,"818.752.187,00",33.382.700,"1.227.097.410,00",638.115,"18.866.174,00",6.313.000,"105.316.200,00"
06/06/2022,19.630.100,"866.366.752,00",22.883.800,"873.978.576,00",3.814.002,"135.037.502,00",16.652.760,"425.698.706,00"
06/03/2022,12.680.500,"521.009.490,00",15.239.300,"628.407.531,00",1.927.000,"41.848.600,00",8.149.000,"125.152.600,00"
06/02/2022,15.898.500,"610.983.369,00",21.414.300,"1.034.108.059,00",377.083,"6.671.221,74",11.733.400,"248.822.120,00"
06/01/2022,25.964.100,"1.093.123.385,00",18.110.200,"789.428.084,00",600.000,"7.917.800,00",9.040.000,"166.201.200,00"
05/31/2022,16.759.300,"559.826.831,00",19.634.300,"794.360.924,00",2.913.748,"93.479.778,30",17.240.500,"395.325.575,00"
05/30/2022,22.390.900,"872.290.423,00",24.073.100,"968.696.692,00",989.700,"23.183.340,00",40.857.000,"1.496.286.900,00"
05/27/2022,38.736.200,"1.847.183.764,00",19.402.700,"851.204.884,00",911.000,"28.964.600,00",10.180.500,"294.879.000,00"
05/26/2022,15.823.000,"535.927.076,00",27.394.700,"903.847.025,00",277.800,"8.855.900,00",4.584.200,"117.791.505,00"
05/25/2022,22.141.600,"826.104.665,00",23.327.700,"885.389.957,00",537.041,"16.273.220,65",2.668.000,"72.221.100,00"
05/24/2022,36.016.400,"1.340.898.328,00",39.768.400,"1.336.682.786,00",931.842,"15.046.633,50",3.819.800,"60.139.000,00"
05/23/2022,15.619.400,"552.034.157,00",17.843.600,"655.991.623,00",7.653.446,"107.329.547,20",8.460.500,"165.149.875,00"
05/20/2022,16.918.500,"644.839.299,00",24.393.700,"893.491.135,00",5.492.900,"83.299.170,00",813.000,"22.115.000,00"
05/19/2022,16.651.100,"596.854.094,00",21.979.000,"901.518.449,00",1.781.295,"27.800.245,00",2.153.800,"65.656.920,00"
05/18/2022,14.689.900,"532.774.868,00",36.240.800,"1.429.772.054,00",540.020,"16.605.541,00",990.000,"28.582.500,00"
05/17/2022,23.961.400,"826.383.000,00",28.066.800,"932.181.109,00",503.000,"8.874.500,00",1.415.100,"41.310.320,00"
05/16/2022,29.136.800,"1.063.365.735,00",34.444.800,"1.138.547.001,00",3.197.500,"69.726.000,00",40.000,"1.536.000,00"
05/13/2022,54.706.400,"2.251.891.449,00",26.562.300,"957.663.748,00",2.841.064,"48.254.947,20",21.908.000,"595.967.661,00"
05/12/2022,25.789.900,"1.125.627.298,00",48.527.200,"1.855.212.570,00",3.995.106,"167.084.009,10",2.685.000,"74.671.800,00"
05/11/2022,24.324.500,"1.012.578.376,00",31.497.300,"1.248.254.427,00",3.771.800,"56.518.010,00",861.000,"36.588.395,00"
05/10/2022,47.317.000,"1.868.381.985,00",31.253.100,"1.178.188.483,00",6.140.112,"144.426.570,85",645.000,"41.979.000,00"
05/09/2022,47.355.100,"1.920.181.726,00",27.454.600,"1.008.716.247,00",9.849.720,"314.667.444,00",3.630.700,"108.369.270,00"
05/06/2022,22.790.100,"957.767.385,00",28.950.500,"1.130.031.353,00",23.929.300,"1.067.045.965,40",21.620.800,"801.543.087,40"
05/05/2022,21.182.400,"872.481.756,00",26.787.300,"999.096.855,00",918.500,"60.168.916,00",135.000,"6.795.500,00"
05/04/2022,13.100.300,"518.335.183,00",29.803.100,"1.291.600.034,00",1.976.000,"76.891.300,00",2.999.000,"91.027.300,00"
04/29/2022,41.034.100,"1.664.700.160,00",34.508.500,"1.573.193.027,00",1.262.200,"25.760.905,00",1.905.590,"86.541.170,00"
04/28/2022,17.346.000,"741.787.564,00",22.168.000,"1.052.736.703,00",5.612.000,"152.187.300,00",6.294.300,"216.157.710,00"
04/27/2022,20.260.100,"846.205.947,00",36.406.900,"1.749.055.120,00",1.158.200,"34.848.230,00",1.524.000,"105.848.800,00"
04/26/2022,34.683.000,"1.492.762.909,00",34.139.700,"1.319.803.309,00",3.214.100,"60.696.150,00",1.429.000,"39.137.750,00"
04/25/2022,36.548.700,"1.697.592.084,00",49.169.900,"1.951.522.132,00",4.814.072,"212.821.560,00",900.600,"14.636.260,00"
04/22/2022,53.346.100,"2.839.503.926,00",25.918.800,"1.050.901.984,00",2.239.400,"190.300.740,00",2.425.400,"49.594.640,00"
04/21/2022,49.649.400,"2.237.628.843,00",52.967.800,"2.377.583.578,00",5.244.706,"129.101.330,13",3.025.363,"68.152.276,30"
04/20/2022,41.135.400,"1.847.970.363,00",32.441.500,"1.331.052.657,00",1.148.040,"23.696.764,00",1.158.000,"25.036.950,00"
04/19/2022,36.209.300,"1.519.901.817,00",39.016.600,"1.680.625.651,00",3.264.080,"111.481.860,00",6.387.980,"237.111.516,00"
04/18/2022,51.376.500,"2.100.792.617,00",32.855.700,"1.439.958.336,00",2.033.272,"69.923.930,34",3.892.872,"110.211.630,34"
04/15/2022,20.885.500,"1.049.327.422,00",34.662.400,"1.409.315.247,00",1.609.800,"61.150.020,00",2.103.900,"96.777.500,00"
04/14/2022,10.793.500,"509.660.582,00",15.973.900,"805.055.461,00",3.999.900,"104.680.575,00",2.365.000,"101.952.750,00"
04/13/2022,31.308.700,"1.666.265.510,00",17.074.000,"807.508.475,00",5.690.900,"205.619.810,00",8.966.000,"1.333.619.700,00"
04/12/2022,31.401.500,"1.487.535.491,00",18.286.000,"762.361.197,00",2.815.000,"104.900.500,00",5.340.000,"132.226.490,00"
04/08/2022,30.407.500,"1.345.314.788,00",24.290.600,"960.620.844,00",3.032.024,"65.642.063,55",723.000,"16.389.000,00"
04/07/2022,26.595.600,"1.119.976.161,00",27.635.600,"1.358.858.092,00",1.471.000,"44.171.300,00",864.900,"35.822.500,00"
04/06/2022,34.874.000,"1.562.410.360,00",49.478.100,"2.053.077.056,00",12.768.000,"316.898.400,00",15.376.950,"460.925.430,00"
04/05/2022,17.211.000,"748.526.745,00",18.669.600,"845.411.723,00",2.791.808,"93.264.926,40",1.724.008,"98.789.916,40"
04/04/2022,23.559.000,"1.014.322.418,00",24.686.700,"1.109.671.041,00",3.264.900,"79.736.127,30",6.121.300,"198.897.103,60"
04/01/2022,42.430.700,"1.447.389.295,00",31.016.200,"1.343.530.094,00",6.170.246,"198.186.629,40",1.038.800,"44.191.090,00"
03/31/2022,27.618.400,"1.153.856.383,00",20.038.800,"804.786.562,00",900.000,"39.256.750,00",898.300,"49.758.150,00"
03/30/2022,23.717.200,"1.061.903.794,00",25.144.700,"1.073.336.334,00",2.575.000,"81.321.850,00",3.023.700,"89.943.422,10"
03/29/2022,15.314.400,"769.952.080,00",19.026.400,"945.318.698,00",6.169.280,"193.777.166,00",7.641.427,"406.847.497,30"
03/28/2022,22.407.400,"933.535.646,00",17.859.400,"818.154.722,00",8.595.200,"316.905.940,00",4.186.000,"165.280.000,00"
03/25/2022,21.039.700,"898.585.910,00",22.491.400,"1.075.287.738,00",8.911.000,"332.272.500,00",200.000,"6.810.000,00"
03/24/2022,19.078.900,"870.920.557,00",38.333.500,"1.270.245.381,00",4.120.881,"142.889.352,40",2.351.000,"79.342.150,00"
03/23/2022,20.900.600,"782.291.041,00",31.674.000,"1.122.412.440,00",13.220.225,"611.347.119,15",15.637.300,"772.353.110,00"
03/22/2022,25.901.900,"1.073.342.216,00",25.698.200,"879.260.130,00",9.980.808,"458.572.562,00",13.845.058,"727.857.627,00"
03/21/2022,39.851.000,"1.344.279.670,00",17.173.500,"595.653.143,00",5.620.000,"318.097.850,00",16.319.200,"776.449.750,00"
03/18/2022,32.314.300,"1.234.314.841,00",17.909.600,"594.882.733,00",2.666.300,"95.017.230,00",6.212.400,"337.197.500,00"
03/17/2022,24.097.300,"823.654.832,00",26.494.400,"1.196.944.890,00",746.250,"23.508.250,00",11.453.000,"841.324.272,00"
03/16/2022,20.775.800,"802.276.882,00",30.168.600,"1.326.698.130,00",8.937.074,"274.278.120,48",1.274.000,"44.539.650,00"
03/15/2022,21.681.300,"768.966.222,00",26.266.300,"1.044.183.307,00",1.823.130,"54.380.080,44",16.561.437,"576.697.970,75"
03/14/2022,26.048.200,"1.161.155.151,00",22.935.100,"935.017.128,00",3.540.176,"123.418.342,98",9.107.550,"190.108.830,00"
03/11/2022,17.359.500,"785.052.704,00",34.062.400,"1.414.269.628,00",4.555.000,"170.171.960,00",5.963.480,"236.070.602,00"
03/10/2022,18.747.800,"688.513.131,00",23.652.700,"1.100.789.707,00",613.998,"19.435.424,00",1.735.300,"35.879.215,00"
03/09/2022,44.300.000,"1.946.113.861,00",26.174.500,"1.200.764.662,00",4.813.726,"301.628.298,50",15.067.800,"440.671.815,00"
03/08/2022,33.354.400,"1.397.407.559,00",45.304.500,"1.790.183.013,00",10.355.370,"291.435.614,50",10.230.308,"283.078.439,60"
03/07/2022,40.161.700,"1.540.223.943,00",44.296.200,"2.050.161.586,00",4.550.000,"232.216.000,00",165.000,"13.035.000,00"
03/04/2022,38.000.000,"1.580.548.872,00",41.558.200,"1.948.323.800,00",8.580.100,"228.732.747,60",12.701.150,"461.194.780,00"
03/03/2022,46.166.800,"1.829.145.742,00",31.396.700,"1.595.051.571,00",6.289.200,"166.154.300,00",3.358.800,"93.157.045,00"
03/02/2022,57.840.600,"2.397.014.426,00",29.427.700,"1.280.665.367,00",1.005.000,"33.451.250,00",3.549.900,"73.121.060,00"
03/01/2022,24.650.100,"1.080.279.100,00",38.750.900,"1.569.894.336,00",2.122.333,"144.257.293,00",16.564.800,"492.915.963,40"
02/28/2022,28.680.600,"1.347.314.704,00",28.811.800,"1.363.661.210,00",1.948.100,"63.028.763,30",13.820.000,"268.670.000,00"
02/25/2022,33.549.100,"1.383.254.572,00",39.055.500,"1.737.020.902,00",2.190.525,"61.584.346,00",8.835.000,"218.548.000,00"
02/24/2022,45.811.800,"1.895.644.542,00",29.343.400,"1.269.507.010,00",1.410.000,"51.687.100,00",1.577.000,"45.200.500,00"
02/23/2022,18.431.400,"822.609.428,00",24.161.700,"959.300.540,00",1.720.000,"59.782.500,00",11.243.700,"237.641.614,00"
02/22/2022,24.151.100,"925.147.361,00",31.011.800,"1.350.175.907,00",7.328.808,"265.380.658,80",7.362.808,"269.142.558,80"
02/21/2022,28.748.700,"1.123.286.311,00",24.072.900,"798.794.456,00",3.494.500,"134.722.500,00",3.035.500,"90.056.950,00"
02/18/2022,23.180.800,"1.013.035.237,00",28.967.900,"1.321.934.635,00",1.508.700,"65.191.050,00",4.459.400,"145.676.508,80"
02/17/2022,36.315.100,"1.671.810.925,00",21.092.900,"996.939.419,00",200.000,"9.988.000,00",5.535.100,"84.603.730,00"
02/16/2022,19.611.100,"593.515.817,00",21.010.200,"829.304.505,00",12.554.414,"569.870.468,60",13.162.400,"205.137.140,00"
02/15/2022,29.625.300,"1.342.576.937,00",22.654.400,"918.658.258,00",6.872.000,"331.473.600,00",7.873.000,"487.292.100,00"
02/14/2022,23.847.000,"1.114.688.268,00",26.515.400,"958.269.599,00",6.531.038,"292.807.547,80",6.034.000,"274.471.600,00"
02/11/2022,20.215.400,"850.942.058,00",28.073.200,"792.070.117,00",1.238.098,"40.939.098,15",2.304.000,"75.782.000,00"
02/10/2022,21.942.800,"1.006.922.639,00",33.821.100,"1.392.083.919,00",1.960.000,"66.046.000,00",262.000,"17.386.400,00"
02/09/2022,38.941.700,"1.631.780.642,00",70.699.400,"2.527.818.850,00",13.312.700,"706.777.639,70",17.514.500,"694.779.799,70"
02/08/2022,26.239.700,"1.084.337.269,00",53.764.400,"1.845.413.333,00",5.006.907,"188.172.378,60",3.767.808,"145.066.865,60"
02/07/2022,15.033.900,"621.713.397,00",24.386.500,"976.576.551,00",1.751.000,"44.961.400,00",614.500,"18.279.000,00"
01/28/2022,43.337.300,"1.925.068.499,00",39.404.500,"1.351.233.975,00",1.435.600,"77.528.400,00",1.059.700,"40.375.750,00"
01/27/2022,21.420.600,"941.201.068,00",29.581.600,"1.019.463.175,00",1.111.200,"95.331.200,00",191.200,"13.575.200,00"
01/26/2022,23.360.700,"953.647.897,00",54.930.000,"1.726.261.275,00",4.122.900,"156.192.289,00",4.164.700,"111.945.920,60"
01/25/2022,26.767.000,"1.059.958.461,00",31.956.700,"1.212.670.575,00",1.295.000,"34.551.650,00",4.622.000,"144.218.210,00"
