Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
03/20/2024,48.974.939,"1.569.590.929,45",64.002.694,"2.161.303.132,30",-15.027.755,"-591.712.202,85"
03/19/2024,59.121.159,"2.118.042.003,15",97.310.800,"3.056.194.694,32",-38.189.641,"-938.152.691,17"
03/18/2024,94.496.154,"3.141.931.136,20",119.168.735,"4.078.660.693,37",-24.672.581,"-936.729.557,17"
03/15/2024,76.479.287,"2.585.845.322,53",115.428.204,"3.759.903.090,20",-38.948.917,"-1.174.057.767,67"
03/14/2024,57.271.701,"2.261.500.055,50",79.653.809,"3.136.694.192,35",-22.382.108,"-875.194.136,85"
03/13/2024,48.204.869,"1.909.954.661,70",62.813.312,"2.428.205.803,80",-14.608.443,"-518.251.142,10"
03/12/2024,64.185.038,"2.194.778.599,10",74.496.668,"2.335.325.501,20",-10.311.630,"-140.546.902,10"
03/11/2024,59.053.073,"2.036.772.727,00",57.165.722,"1.767.313.682,92",1.887.351,"269.459.044,08"
03/08/2024,50.394.449,"1.717.192.202,20",74.201.112,"2.354.339.507,10",-23.806.663,"-637.147.304,90"
03/07/2024,71.462.394,"2.213.913.316,30",66.531.592,"2.418.115.360,05",4.930.802,"-204.202.043,75"
03/06/2024,59.916.831,"2.011.713.337,17",64.578.585,"2.184.785.831,29",-4.661.754,"-173.072.494,12"
03/05/2024,59.044.211,"2.266.936.838,25",62.862.838,"2.307.980.263,61",-3.818.627,"-41.043.425,36"
03/04/2024,79.015.417,"2.502.483.796,30",67.926.891,"2.320.338.710,16",11.088.526,"182.145.086,14"
03/01/2024,77.292.906,"2.400.995.208,70",60.088.633,"2.176.776.553,49",17.204.273,"224.218.655,21"
02/29/2024,69.235.959,"2.162.985.530,00",81.117.067,"2.573.092.173,75",-11.881.108,"-410.106.643,75"
02/28/2024,82.689.017,"2.154.102.787,10",45.792.684,"1.478.548.813,50",36.896.333,"675.553.973,60"
02/27/2024,75.529.875,"2.598.041.155,00",82.812.319,"2.599.894.198,41",-7.282.444,"-1.853.043,41"
02/26/2024,51.747.704,"1.710.208.400,80",55.956.235,"1.710.304.287,02",-4.208.531,"-95.886,22"
02/23/2024,57.346.500,"1.780.737.486,60",90.971.870,"2.526.927.050,35",-33.625.370,"-746.189.563,75"
02/22/2024,41.746.627,"1.078.006.877,00",69.452.248,"2.026.343.914,85",-27.705.621,"-948.337.037,85"
02/21/2024,83.399.972,"1.964.879.320,00",68.224.844,"1.899.504.367,45",15.175.128,"65.374.952,55"
02/20/2024,82.444.343,"2.590.475.669,75",79.523.689,"2.466.544.892,76",2.920.654,"123.930.776,99"
02/19/2024,56.193.057,"1.778.616.881,25",52.720.314,"1.654.899.117,40",3.472.743,"123.717.763,85"
02/16/2024,43.299.070,"1.151.366.899,40",51.208.819,"1.548.033.081,05",-7.909.749,"-396.666.181,65"
02/15/2024,61.933.747,"1.604.278.566,90",58.638.152,"1.909.651.589,98",3.295.595,"-305.373.023,08"
02/07/2024,36.769.604,"1.132.696.407,50",35.785.694,"1.140.550.389,55",983.910,"-7.853.982,05"
02/06/2024,39.347.917,"1.388.910.203,70",54.740.500,"1.850.433.952,58",-15.392.583,"-461.523.748,88"
02/05/2024,44.618.614,"1.517.926.545,70",49.679.064,"1.479.897.718,33",-5.060.450,"38.028.827,37"
02/02/2024,47.051.636,"1.449.776.977,95",58.188.001,"1.620.702.864,81",-11.136.365,"-170.925.886,86"
02/01/2024,38.901.592,"1.510.099.996,00",44.489.169,"1.416.013.610,92",-5.587.577,"94.086.385,08"
01/31/2024,69.026.168,"1.768.025.840,25",54.539.817,"1.668.931.610,17",14.486.351,"99.094.230,08"
01/30/2024,58.852.959,"1.652.953.471,30",48.228.353,"1.502.790.540,39",10.624.606,"150.162.930,91"
01/29/2024,35.794.050,"1.226.853.995,50",37.402.099,"1.331.498.420,50",-1.608.049,"-104.644.425,00"
01/26/2024,45.938.314,"1.380.347.154,25",29.556.517,"1.131.558.859,47",16.381.797,"248.788.294,78"
01/25/2024,28.787.240,"934.059.590,15",30.149.670,"1.113.699.733,25",-1.362.430,"-179.640.143,10"
01/24/2024,49.345.450,"1.463.518.525,50",42.228.115,"1.414.904.288,40",7.117.335,"48.614.237,10"
01/23/2024,58.496.701,"1.899.455.162,05",45.541.569,"1.626.998.894,15",12.955.132,"272.456.267,90"
01/22/2024,61.452.441,"1.701.065.870,50",40.830.840,"1.246.763.927,80",20.621.601,"454.301.942,70"
01/19/2024,37.882.173,"1.321.327.980,15",34.308.334,"1.181.695.508,60",3.573.839,"139.632.471,55"
01/18/2024,30.356.641,"1.122.152.826,65",30.328.460,"1.063.241.345,47",28.181,"58.911.481,18"
01/17/2024,42.066.976,"1.397.375.185,30",36.286.423,"1.204.666.151,62",5.780.553,"192.709.033,68"
01/16/2024,30.548.843,"988.724.911,40",22.901.099,"866.529.125,42",7.647.744,"122.195.785,98"
01/15/2024,26.646.866,"895.748.163,20",24.598.343,"877.616.246,68",2.048.523,"18.131.916,52"
01/12/2024,36.312.382,"1.078.389.512,40",31.872.944,"1.037.227.373,54",4.439.438,"41.162.138,86"
01/11/2024,57.678.787,"1.483.920.217,00",40.901.804,"1.301.577.468,50",16.776.983,"182.342.748,50"
01/10/2024,33.213.757,"1.075.663.705,15",39.287.153,"1.294.200.589,60",-6.073.396,"-218.536.884,45"
01/09/2024,46.084.823,"1.278.347.212,11",48.456.410,"1.416.742.732,15",-2.371.587,"-138.395.520,04"
01/08/2024,35.349.987,"1.012.713.432,30",41.488.580,"1.261.956.501,26",-6.138.593,"-249.243.068,96"
01/05/2024,37.608.088,"1.005.392.562,50",46.821.083,"1.396.061.336,30",-9.212.995,"-390.668.773,80"
01/04/2024,37.668.280,"1.119.730.799,20",37.685.808,"1.144.252.055,00",-17.528,"-24.521.255,80"
01/03/2024,24.117.029,"785.787.779,65",36.784.125,"987.821.802,20",-12.667.096,"-202.034.022,55"
01/02/2024,18.772.429,"731.222.122,60",39.942.309,"1.086.633.205,40",-21.169.880,"-355.411.082,80"
12/29/2023,39.602.504,"1.250.816.015,55",27.212.050,"908.900.422,00",12.390.454,"341.915.593,55"
12/28/2023,37.361.164,"1.185.832.418,00",20.446.506,"732.958.019,72",16.914.658,"452.874.398,28"
12/27/2023,26.204.225,"893.644.903,50",22.495.950,"788.098.834,40",3.708.275,"105.546.069,10"
12/26/2023,30.594.754,"1.045.824.634,28",42.555.869,"1.352.978.105,37",-11.961.115,"-307.153.471,09"
12/25/2023,21.689.743,"678.132.847,35",24.164.938,"767.807.717,57",-2.475.195,"-89.674.870,22"
12/22/2023,27.936.673,"984.309.963,80",47.090.322,"1.464.406.678,21",-19.153.649,"-480.096.714,41"
12/21/2023,26.757.769,"876.499.694,80",45.010.288,"1.416.409.827,97",-18.252.519,"-539.910.133,17"
12/20/2023,93.023.950,"3.067.294.864,49",112.721.678,"3.509.553.477,27",-19.697.728,"-442.258.612,78"
12/19/2023,34.619.496,"1.099.539.593,93",54.195.823,"1.549.939.471,40",-19.576.327,"-450.399.877,47"
12/18/2023,96.354.658,"2.879.832.519,70",124.275.730,"3.610.015.341,57",-27.921.072,"-730.182.821,87"
12/15/2023,91.829.180,"2.447.348.719,55",135.270.613,"3.927.846.613,08",-43.441.433,"-1.480.497.893,53"
12/14/2023,47.669.966,"1.887.868.469,49",63.669.996,"2.291.005.540,49",-16.000.030,"-403.137.071,00"
12/13/2023,41.690.605,"1.504.006.093,46",73.692.733,"2.413.160.478,41",-32.002.128,"-909.154.384,95"
12/12/2023,31.919.918,"1.029.887.525,25",39.553.568,"1.319.584.976,01",-7.633.650,"-289.697.450,76"
12/11/2023,39.753.076,"1.115.769.545,40",53.216.554,"1.532.492.646,67",-13.463.478,"-416.723.101,27"
12/08/2023,33.864.004,"1.095.752.150,71",47.794.541,"1.575.923.817,86",-13.930.537,"-480.171.667,15"
12/07/2023,46.602.022,"1.473.681.046,30",75.470.287,"2.274.615.079,97",-28.868.265,"-800.934.033,67"
12/06/2023,40.815.500,"1.233.728.405,20",55.810.721,"1.743.675.074,30",-14.995.221,"-509.946.669,10"
12/05/2023,19.198.394,"539.278.301,30",73.506.612,"2.089.227.197,55",-54.308.218,"-1.549.948.896,25"
12/04/2023,29.318.906,"817.481.223,00",49.714.720,"1.411.390.513,70",-20.395.814,"-593.909.290,70"
12/01/2023,18.466.925,"619.344.659,75",28.278.489,"913.688.228,35",-9.811.564,"-294.343.568,60"
11/30/2023,37.587.339,"1.157.294.392,70",48.508.895,"1.520.073.478,89",-10.921.556,"-362.779.086,19"
11/29/2023,29.421.343,"941.408.176,70",36.899.421,"1.053.092.177,52",-7.478.078,"-111.684.000,82"
11/28/2023,28.203.329,"841.367.355,15",27.332.374,"834.439.972,10",870.955,"6.927.383,05"
11/27/2023,19.869.015,"609.542.432,04",18.968.208,"549.668.727,84",900.807,"59.873.704,20"
11/24/2023,40.236.574,"1.247.717.121,50",25.738.038,"836.293.764,85",14.498.536,"411.423.356,65"
11/23/2023,32.008.596,"898.810.542,20",47.509.415,"1.311.861.388,20",-15.500.819,"-413.050.846,00"
11/22/2023,25.481.578,"795.418.438,00",56.184.189,"1.520.622.776,82",-30.702.611,"-725.204.338,82"
11/21/2023,23.740.212,"797.836.563,25",48.636.912,"1.385.416.889,04",-24.896.700,"-587.580.325,79"
11/20/2023,49.243.555,"1.310.533.802,50",28.843.397,"826.458.057,35",20.400.158,"484.075.745,15"
11/17/2023,30.362.905,"819.029.036,20",56.986.503,"1.538.623.078,30",-26.623.598,"-719.594.042,10"
11/16/2023,34.833.501,"1.009.674.140,79",33.888.254,"1.136.716.927,10",945.247,"-127.042.786,31"
11/15/2023,50.035.113,"1.646.937.080,40",43.570.902,"1.405.905.777,30",6.464.211,"241.031.303,10"
11/14/2023,32.452.867,"994.346.187,30",41.180.928,"1.328.894.095,18",-8.728.061,"-334.547.907,88"
11/13/2023,38.210.629,"1.075.528.169,85",50.710.522,"1.440.580.185,25",-12.499.893,"-365.052.015,40"
11/10/2023,59.379.200,"1.513.223.899,70",68.727.574,"1.736.483.950,85",-9.348.374,"-223.260.051,15"
11/09/2023,50.156.477,"1.479.195.052,30",72.964.445,"2.290.755.452,95",-22.807.968,"-811.560.400,65"
11/08/2023,57.397.400,"1.387.281.113,00",58.353.380,"1.667.339.610,45",-955.980,"-280.058.497,45"
11/07/2023,35.262.988,"957.426.500,40",45.549.691,"1.199.163.769,10",-10.286.703,"-241.737.268,70"
11/06/2023,48.827.339,"1.430.001.307,25",38.502.782,"1.095.634.692,15",10.324.557,"334.366.615,10"
11/03/2023,58.483.468,"1.733.978.589,70",53.626.818,"1.499.902.508,25",4.856.650,"234.076.081,45"
11/02/2023,44.336.152,"1.275.363.488,40",49.403.686,"1.463.198.773,30",-5.067.534,"-187.835.284,90"
11/01/2023,63.039.018,"1.740.392.593,60",53.926.548,"1.849.518.118,91",9.112.470,"-109.125.525,31"
10/31/2023,68.600.916,"1.891.491.038,85",51.416.155,"1.608.864.943,25",17.184.761,"282.626.095,60"
10/30/2023,29.889.100,"890.694.616,30",33.987.099,"1.027.385.679,31",-4.097.999,"-136.691.063,01"
10/27/2023,35.238.351,"1.087.212.652,32",50.083.799,"1.462.816.440,17",-14.845.448,"-375.603.787,85"
10/26/2023,47.285.210,"1.550.562.882,15",61.934.543,"1.652.440.737,13",-14.649.333,"-101.877.854,98"
10/25/2023,18.757.520,"666.218.796,00",41.166.176,"1.232.818.360,25",-22.408.656,"-566.599.564,25"
10/24/2023,27.937.155,"922.758.436,35",46.085.831,"1.397.164.232,47",-18.148.676,"-474.405.796,12"
10/23/2023,44.506.065,"1.802.792.643,25",58.354.064,"1.716.703.191,80",-13.847.999,"86.089.451,45"
10/20/2023,58.828.925,"2.077.495.175,00",45.492.266,"1.298.098.318,05",13.336.659,"779.396.856,95"
10/19/2023,48.289.110,"1.743.820.072,35",37.943.864,"1.468.115.443,58",10.345.246,"275.704.628,77"
10/18/2023,48.715.236,"1.593.908.380,35",31.676.203,"1.053.451.363,89",17.039.033,"540.457.016,46"
10/17/2023,30.165.348,"976.586.505,10",29.405.493,"953.347.909,56",759.855,"23.238.595,54"
10/16/2023,13.260.485,"591.939.803,30",41.630.152,"1.402.252.103,31",-28.369.667,"-810.312.300,01"
10/13/2023,23.183.076,"786.955.561,60",31.458.691,"1.035.543.338,10",-8.275.615,"-248.587.776,50"
10/12/2023,21.857.097,"731.690.890,25",40.704.784,"1.342.775.143,30",-18.847.687,"-611.084.253,05"
10/11/2023,27.923.899,"892.475.130,50",26.326.352,"889.432.721,94",1.597.547,"3.042.408,56"
10/10/2023,23.821.340,"838.377.619,80",31.865.221,"1.089.635.662,85",-8.043.881,"-251.258.043,05"
10/09/2023,18.841.188,"625.906.725,40",43.671.289,"1.298.045.309,40",-24.830.101,"-672.138.584,00"
10/06/2023,33.181.812,"883.861.458,05",22.028.719,"739.248.676,57",11.153.093,"144.612.781,48"
10/05/2023,10.787.524,"349.725.434,00",37.411.586,"1.096.540.454,70",-26.624.062,"-746.815.020,70"
10/04/2023,42.757.560,"1.349.345.624,95",32.605.335,"1.137.049.844,70",10.152.225,"212.295.780,25"
10/03/2023,37.201.707,"1.159.789.958,20",45.565.184,"1.312.808.734,35",-8.363.477,"-153.018.776,15"
10/02/2023,23.592.850,"750.410.680,50",17.627.824,"581.425.672,65",5.965.026,"168.985.007,85"
09/29/2023,27.578.886,"1.006.985.629,80",47.893.192,"1.538.612.633,10",-20.314.306,"-531.627.003,30"
09/28/2023,36.164.734,"1.087.456.503,20",57.192.208,"1.594.107.317,00",-21.027.474,"-506.650.813,80"
09/27/2023,48.828.649,"1.464.831.791,95",36.466.951,"1.150.747.518,85",12.361.698,"314.084.273,10"
09/26/2023,73.867.291,"2.113.481.620,50",50.098.328,"1.389.967.832,57",23.768.963,"723.513.787,93"
09/25/2023,49.810.355,"1.893.664.252,62",33.168.481,"1.194.574.457,23",16.641.874,"699.089.795,39"
09/22/2023,45.106.967,"1.647.387.559,10",55.637.010,"1.838.934.160,80",-10.530.043,"-191.546.601,70"
09/21/2023,33.108.506,"1.170.166.318,35",46.280.505,"1.548.908.661,38",-13.171.999,"-378.742.343,03"
09/20/2023,36.184.870,"1.305.393.367,85",45.296.760,"1.541.488.620,80",-9.111.890,"-236.095.252,95"
09/19/2023,42.405.490,"1.583.618.939,30",55.599.736,"1.992.787.044,21",-13.194.246,"-409.168.104,91"
09/18/2023,32.283.797,"998.222.719,94",44.516.283,"1.394.385.257,78",-12.232.486,"-396.162.537,84"
09/15/2023,75.815.191,"2.567.505.240,85",80.664.875,"2.458.684.164,90",-4.849.684,"108.821.075,95"
09/14/2023,36.878.317,"1.243.394.728,39",46.325.901,"1.495.197.350,75",-9.447.584,"-251.802.622,36"
09/13/2023,38.375.225,"1.629.479.100,99",78.614.813,"2.845.685.997,49",-40.239.588,"-1.216.206.896,50"
09/12/2023,49.716.402,"1.861.369.675,90",42.609.968,"1.736.395.808,55",7.106.434,"124.973.867,35"
09/11/2023,32.959.615,"1.289.411.556,88",67.935.747,"2.254.490.110,50",-34.976.132,"-965.078.553,62"
09/08/2023,58.186.187,"1.731.932.153,21",48.671.885,"1.619.233.777,91",9.514.302,"112.698.375,30"
09/07/2023,29.140.958,"1.198.161.794,25",60.146.838,"2.066.765.084,77",-31.005.880,"-868.603.290,52"
09/06/2023,48.623.028,"1.396.194.673,74",44.137.533,"1.500.678.739,20",4.485.495,"-104.484.065,46"
09/05/2023,40.207.594,"1.496.543.925,75",53.982.530,"1.882.637.123,72",-13.774.936,"-386.093.197,97"
08/31/2023,65.037.684,"2.236.154.231,95",45.961.457,"1.755.412.429,94",19.076.227,"480.741.802,01"
08/30/2023,37.151.030,"1.375.385.886,00",24.554.560,"819.161.520,10",12.596.470,"556.224.365,90"
08/29/2023,33.891.063,"1.391.163.260,80",43.451.826,"1.579.909.830,21",-9.560.763,"-188.746.569,41"
08/28/2023,34.805.894,"1.380.311.363,30",38.164.456,"1.305.412.220,85",-3.358.562,"74.899.142,45"
08/25/2023,28.130.321,"1.018.638.919,70",56.802.354,"1.881.562.234,20",-28.672.033,"-862.923.314,50"
08/24/2023,36.775.691,"1.310.344.576,20",33.194.748,"1.095.405.709,11",3.580.943,"214.938.867,09"
08/23/2023,43.919.795,"1.739.230.498,70",67.793.770,"2.314.142.376,54",-23.873.975,"-574.911.877,84"
08/22/2023,42.876.790,"1.468.191.649,65",71.351.031,"2.218.240.777,19",-28.474.241,"-750.049.127,54"
08/21/2023,80.519.378,"2.583.003.672,55",74.611.355,"2.506.082.330,45",5.908.023,"76.921.342,10"
08/18/2023,67.405.526,"2.477.243.549,25",61.222.751,"1.928.630.959,80",6.182.775,"548.612.589,45"
08/17/2023,49.797.821,"1.891.114.557,20",51.077.909,"1.752.877.669,75",-1.280.088,"138.236.887,45"
08/16/2023,32.486.674,"1.173.331.054,70",35.794.596,"1.207.805.961,09",-3.307.922,"-34.474.906,39"
08/15/2023,30.547.387,"994.668.349,15",43.369.448,"1.521.750.926,97",-12.822.061,"-527.082.577,82"
08/14/2023,37.053.446,"1.155.236.394,20",60.067.085,"2.105.807.186,40",-23.013.639,"-950.570.792,20"
08/11/2023,37.086.968,"1.236.793.048,45",41.620.694,"1.286.891.655,27",-4.533.726,"-50.098.606,82"
08/10/2023,29.307.395,"1.104.550.987,60",44.359.054,"1.415.381.582,30",-15.051.659,"-310.830.594,70"
08/09/2023,46.225.689,"1.561.076.325,35",36.943.148,"1.229.436.959,90",9.282.541,"331.639.365,45"
08/08/2023,33.010.962,"1.254.025.215,75",42.558.697,"1.512.403.717,70",-9.547.735,"-258.378.501,95"
08/07/2023,152.224.798,"4.264.821.935,75",173.865.496,"4.669.450.624,74",-21.640.698,"-404.628.688,99"
08/04/2023,42.979.778,"1.528.046.217,65",36.284.905,"1.336.716.338,85",6.694.873,"191.329.878,80"
08/03/2023,31.529.015,"1.056.065.023,65",37.863.905,"1.135.152.918,70",-6.334.890,"-79.087.895,05"
08/02/2023,71.422.756,"1.871.296.667,75",48.205.992,"1.701.017.321,37",23.216.764,"170.279.346,38"
08/01/2023,54.099.785,"1.630.981.154,05",55.543.227,"1.922.846.381,86",-1.443.442,"-291.865.227,81"
07/31/2023,50.640.614,"1.449.304.441,90",40.226.341,"1.356.611.947,20",10.414.273,"92.692.494,70"
07/28/2023,59.947.644,"1.642.353.731,35",32.910.965,"984.750.404,39",27.036.679,"657.603.326,96"
07/27/2023,49.228.902,"1.448.218.367,40",30.384.631,"964.067.732,17",18.844.271,"484.150.635,23"
07/26/2023,72.608.034,"1.845.706.518,60",43.674.555,"1.258.419.731,74",28.933.479,"587.286.786,86"
07/25/2023,45.754.618,"1.452.161.944,40",35.262.377,"1.366.645.529,89",10.492.241,"85.516.414,51"
07/24/2023,35.649.368,"910.147.935,00",37.882.826,"1.085.276.883,88",-2.233.458,"-175.128.948,88"
07/21/2023,39.439.523,"1.264.438.427,00",38.120.015,"1.056.589.649,69",1.319.508,"207.848.777,31"
07/20/2023,40.465.008,"1.283.044.257,90",39.825.117,"1.207.707.007,35",639.891,"75.337.250,55"
07/19/2023,36.149.834,"1.205.359.411,45",30.107.432,"978.111.994,15",6.042.402,"227.247.417,30"
07/18/2023,39.158.891,"1.460.380.985,95",31.830.543,"1.029.496.275,72",7.328.348,"430.884.710,23"
07/17/2023,45.657.807,"1.532.132.754,80",32.918.346,"1.003.521.801,95",12.739.461,"528.610.952,85"
07/14/2023,24.504.113,"866.963.280,40",32.839.111,"978.685.971,05",-8.334.998,"-111.722.690,65"
07/13/2023,31.146.350,"1.083.179.246,40",29.328.441,"865.026.515,40",1.817.909,"218.152.731,00"
07/12/2023,30.438.678,"1.034.953.291,10",44.612.984,"1.451.555.996,56",-14.174.306,"-416.602.705,46"
07/11/2023,39.144.075,"1.339.044.139,80",41.262.530,"1.493.401.097,97",-2.118.455,"-154.356.958,17"
07/10/2023,38.310.102,"1.222.655.480,10",51.049.181,"1.574.460.513,80",-12.739.079,"-351.805.033,70"
07/07/2023,35.896.901,"1.217.585.819,60",80.932.501,"2.414.196.683,55",-45.035.600,"-1.196.610.863,95"
07/06/2023,32.982.161,"1.023.480.013,30",41.609.809,"1.349.120.684,00",-8.627.648,"-325.640.670,70"
07/05/2023,34.893.432,"1.324.638.747,76",30.975.984,"1.143.986.495,14",3.917.448,"180.652.252,62"
07/04/2023,33.303.761,"1.105.830.962,20",40.125.360,"1.560.482.025,23",-6.821.599,"-454.651.063,03"
07/03/2023,25.054.762,"831.053.090,30",22.334.328,"693.403.552,87",2.720.434,"137.649.537,43"
06/30/2023,30.607.601,"980.862.528,20",16.398.398,"610.294.695,84",14.209.203,"370.567.832,36"
06/29/2023,35.660.579,"1.119.644.429,55",32.956.710,"1.022.327.378,45",2.703.869,"97.317.051,10"
06/28/2023,31.407.840,"978.332.706,61",32.222.385,"949.007.067,70",-814.545,"29.325.638,91"
06/27/2023,29.684.050,"895.891.009,05",36.511.917,"1.351.787.273,13",-6.827.867,"-455.896.264,08"
06/26/2023,30.528.721,"1.069.466.835,02",49.107.477,"1.500.999.219,55",-18.578.756,"-431.532.384,53"
06/23/2023,32.509.713,"1.142.273.529,85",36.949.377,"1.201.504.759,05",-4.439.664,"-59.231.229,20"
06/22/2023,36.616.522,"1.184.134.447,70",39.541.865,"1.589.535.189,05",-2.925.343,"-405.400.741,35"
06/21/2023,50.020.090,"1.645.176.277,10",44.340.579,"1.604.246.014,80",5.679.511,"40.930.262,30"
06/20/2023,28.638.932,"814.123.348,05",37.086.891,"1.197.662.580,72",-8.447.959,"-383.539.232,67"
06/19/2023,42.247.151,"1.090.520.565,00",51.068.042,"1.186.861.119,54",-8.820.891,"-96.340.554,54"
06/16/2023,98.356.896,"2.606.088.432,65",79.751.118,"2.099.618.452,20",18.605.778,"506.469.980,45"
06/15/2023,52.572.043,"1.375.065.313,10",29.277.004,"963.162.697,30",23.295.039,"411.902.615,80"
06/14/2023,58.869.402,"1.646.779.239,60",36.430.765,"1.063.908.781,50",22.438.637,"582.870.458,10"
06/13/2023,49.507.583,"1.458.758.015,00",41.081.285,"1.290.044.817,19",8.426.298,"168.713.197,81"
06/12/2023,48.622.532,"1.332.475.564,30",52.240.682,"1.285.268.359,41",-3.618.150,"47.207.204,89"
06/09/2023,35.053.513,"940.154.801,40",33.700.873,"902.109.643,57",1.352.640,"38.045.157,83"
06/08/2023,74.424.079,"2.387.741.624,70",81.815.091,"2.657.833.672,85",-7.391.012,"-270.092.048,15"
06/07/2023,36.757.536,"1.059.299.899,95",34.592.892,"1.126.535.814,27",2.164.644,"-67.235.914,32"
06/06/2023,44.297.606,"1.132.576.866,49",35.255.197,"1.056.583.348,42",9.042.409,"75.993.518,07"
06/05/2023,20.096.001,"644.177.304,10",26.096.926,"795.739.852,85",-6.000.925,"-151.562.548,75"
06/02/2023,37.107.804,"1.115.760.331,20",48.999.814,"1.357.330.499,57",-11.892.010,"-241.570.168,37"
06/01/2023,29.604.326,"898.429.047,48",35.490.216,"1.014.690.192,90",-5.885.890,"-116.261.145,42"
05/31/2023,24.122.368,"730.803.086,90",43.702.259,"1.188.945.213,70",-19.579.891,"-458.142.126,80"
05/30/2023,32.518.178,"1.318.822.492,28",71.787.859,"1.829.400.605,40",-39.269.681,"-510.578.113,12"
05/29/2023,26.867.114,"753.321.932,30",21.060.679,"630.926.940,17",5.806.435,"122.394.992,13"
05/26/2023,23.740.325,"828.652.553,65",40.720.463,"1.149.986.037,85",-16.980.138,"-321.333.484,20"
05/25/2023,24.975.904,"690.795.796,55",43.493.083,"1.077.942.450,75",-18.517.179,"-387.146.654,20"
05/24/2023,20.613.633,"577.400.873,55",44.683.219,"1.141.190.571,14",-24.069.586,"-563.789.697,59"
05/23/2023,19.566.162,"546.013.113,60",39.629.247,"1.153.484.940,16",-20.063.085,"-607.471.826,56"
05/22/2023,16.394.579,"456.102.639,00",36.276.805,"929.894.118,15",-19.882.226,"-473.791.479,15"
05/19/2023,45.359.340,"1.896.532.192,42",37.801.598,"921.939.595,15",7.557.742,"974.592.597,27"
05/18/2023,35.043.418,"1.023.522.208,60",34.368.573,"930.282.995,45",674.845,"93.239.213,15"
05/17/2023,36.565.034,"1.023.798.457,70",32.178.617,"919.199.385,25",4.386.417,"104.599.072,45"
05/16/2023,42.473.417,"993.484.097,60",41.227.511,"1.000.935.828,17",1.245.906,"-7.451.730,57"
05/15/2023,19.239.806,"627.738.716,50",38.348.743,"994.847.211,07",-19.108.937,"-367.108.494,57"
05/12/2023,27.389.870,"662.190.938,70",20.893.681,"589.265.583,05",6.496.189,"72.925.355,65"
05/11/2023,27.978.160,"668.312.037,60",18.390.072,"550.034.065,45",9.588.088,"118.277.972,15"
05/10/2023,27.078.466,"646.453.252,60",22.331.038,"669.462.102,85",4.747.428,"-23.008.850,25"
05/09/2023,19.184.106,"628.720.320,30",32.623.611,"867.429.318,80",-13.439.505,"-238.708.998,50"
05/08/2023,28.511.700,"730.258.718,80",28.632.293,"745.903.830,61",-120.593,"-15.645.111,81"
05/05/2023,17.624.985,"548.858.017,95",28.239.807,"715.244.791,13",-10.614.822,"-166.386.773,18"
