Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
08/30/2022,418.258.899,"10.987.571.417,00",416.066.000,"11.055.281.385,00",50.134.982,"1.525.326.559,50",49.436.982,"1.511.915.859,50"
08/29/2022,716.809.399,"17.487.620.257,00",708.460.300,"17.260.709.136,00",43.397.642,"1.418.493.865,40",37.712.842,"1.312.454.015,40"
08/26/2022,554.018.499,"13.761.125.519,00",538.177.600,"13.261.556.563,00",46.179.034,"1.221.660.199,70",27.648.404,"801.550.739,70"
08/25/2022,497.362.799,"12.504.190.509,00",494.194.899,"12.355.642.533,00",49.747.468,"1.539.397.013,50",38.635.968,"1.355.203.018,50"
08/24/2022,467.736.200,"11.819.201.298,00",450.540.700,"11.283.293.009,00",69.628.344,"1.982.015.723,70",48.499.621,"1.403.293.863,70"
08/23/2022,452.310.099,"11.340.619.920,00",439.129.900,"10.922.697.236,00",28.853.759,"1.060.527.368,10",36.327.759,"1.307.465.818,10"
08/22/2022,498.653.299,"12.045.781.981,00",485.304.700,"11.823.331.730,00",48.385.770,"1.560.459.082,00",37.704.490,"1.107.148.175,00"
08/19/2022,501.579.400,"12.164.489.824,00",496.329.700,"12.163.636.605,00",29.718.279,"1.040.751.503,10",30.538.179,"1.075.890.158,10"
08/18/2022,445.245.998,"11.061.942.802,00",473.863.900,"12.167.608.519,00",35.181.948,"1.009.406.322,90",34.447.948,"984.076.022,90"
08/17/2022,552.489.899,"13.464.212.738,00",567.102.200,"14.022.623.574,00",61.167.767,"2.092.817.533,66",59.767.767,"2.082.579.533,66"
08/16/2022,477.023.697,"11.524.230.452,00",505.988.700,"12.272.268.954,00",36.725.139,"1.083.595.222,80",37.789.139,"1.105.813.222,80"
08/15/2022,501.921.000,"12.263.539.837,00",503.461.699,"12.309.851.720,00",40.703.600,"1.164.009.818,00",42.039.400,"1.197.240.218,00"
08/12/2022,434.553.599,"10.749.528.229,00",445.130.099,"10.960.637.971,00",28.491.380,"772.809.678,40",27.500.480,"736.250.038,40"
08/11/2022,658.725.200,"15.054.106.396,00",677.452.500,"15.777.907.606,00",31.209.200,"1.108.963.707,00",30.425.200,"1.092.835.207,00"
08/10/2022,520.788.499,"11.575.162.353,00",519.372.599,"11.631.617.269,00",61.998.722,"1.501.729.358,00",61.383.722,"1.486.682.358,00"
08/09/2022,575.827.699,"12.884.433.827,00",572.323.800,"12.653.615.786,00",50.564.181,"1.316.197.624,50",58.313.788,"1.437.935.233,50"
08/08/2022,555.146.899,"12.647.434.827,00",549.291.100,"12.353.966.942,00",44.845.311,"1.254.666.665,70",49.894.002,"1.309.596.830,70"
08/05/2022,516.943.699,"11.688.601.237,00",503.940.600,"11.090.240.135,00",78.979.941,"1.606.779.049,60",75.901.856,"1.445.719.164,60"
08/04/2022,546.158.299,"12.631.491.468,00",563.772.800,"13.223.544.635,00",54.009.571,"1.449.060.102,50",50.802.559,"1.387.377.389,65"
08/03/2022,591.663.399,"12.942.176.380,00",613.738.900,"13.364.061.557,00",47.411.559,"1.156.714.257,00",44.694.593,"1.178.671.125,40"
08/02/2022,627.609.399,"12.997.220.583,00",651.065.200,"13.518.560.361,00",69.977.711,"1.310.363.363,00",68.474.211,"1.254.590.793,00"
08/01/2022,573.316.000,"13.096.481.953,00",608.486.200,"14.028.591.511,00",20.382.569,"678.530.528,70",21.405.569,"710.104.778,70"
07/29/2022,429.991.699,"10.701.372.296,00",456.024.100,"11.195.340.155,00",37.278.926,"1.367.144.060,00",32.969.826,"906.572.620,00"
07/28/2022,526.458.000,"12.213.098.448,00",547.121.900,"12.654.314.219,00",37.852.385,"776.666.385,00",37.798.285,"865.475.295,00"
07/27/2022,335.311.700,"7.126.627.984,00",337.595.599,"7.286.722.564,00",41.511.904,"1.140.195.852,65",46.774.684,"1.518.686.652,65"
07/26/2022,336.340.098,"7.162.994.077,00",339.167.700,"7.335.076.266,00",35.202.205,"1.078.569.868,00",23.434.605,"733.887.338,00"
07/25/2022,352.186.800,"7.616.886.853,00",358.664.000,"8.019.040.669,00",22.958.974,"936.360.586,30",23.059.774,"932.640.086,30"
07/22/2022,385.778.900,"8.632.382.717,00",385.742.799,"8.856.319.133,00",16.839.656,"446.894.622,60",22.942.156,"807.854.492,60"
07/21/2022,421.081.100,"9.275.675.736,00",438.453.100,"9.939.747.670,00",22.602.133,"714.620.430,80",24.599.133,"734.432.000,80"
07/20/2022,532.031.400,"11.616.691.054,00",531.560.100,"11.644.371.910,00",38.739.228,"953.926.144,10",36.258.849,"823.933.040,60"
07/19/2022,418.632.199,"8.641.625.909,00",409.448.200,"8.461.786.484,00",42.041.170,"1.267.788.573,50",33.203.500,"1.146.420.059,00"
07/18/2022,417.714.200,"9.101.020.776,00",418.776.700,"9.024.424.811,00",38.683.255,"912.445.349,00",37.308.975,"887.040.017,00"
07/15/2022,476.051.599,"10.317.143.861,00",461.392.400,"9.758.556.502,00",46.929.102,"1.303.048.979,50",44.269.902,"1.251.393.339,50"
07/14/2022,430.218.200,"8.920.354.798,00",433.791.900,"9.010.085.971,00",31.253.541,"789.826.390,00",28.549.541,"746.262.690,00"
07/13/2022,468.377.097,"9.770.617.312,00",440.005.799,"8.895.169.176,00",29.121.737,"661.479.577,50",28.833.567,"665.396.927,50"
07/12/2022,415.727.000,"8.381.138.477,00",408.337.100,"8.139.356.651,00",43.335.893,"1.117.095.162,50",28.600.348,"883.204.917,50"
07/11/2022,427.989.300,"9.154.900.162,00",423.793.800,"9.050.071.182,00",47.248.257,"1.160.522.903,80",38.202.259,"1.004.055.106,90"
07/08/2022,375.226.299,"8.298.649.627,00",353.118.199,"7.662.779.914,00",35.573.768,"912.582.816,00",30.378.768,"839.456.616,00"
07/07/2022,286.401.398,"6.087.561.670,00",303.282.098,"6.832.060.389,00",42.212.170,"996.580.905,00",44.837.170,"1.091.934.405,00"
07/06/2022,431.638.199,"9.441.427.103,00",424.090.500,"9.072.352.953,00",26.817.512,"787.366.486,70",31.692.012,"942.204.986,70"
07/05/2022,484.970.500,"10.801.054.314,00",487.695.200,"10.867.321.274,00",36.562.950,"960.742.698,00",25.920.290,"692.976.480,00"
07/04/2022,348.121.500,"7.768.627.680,00",345.975.900,"7.706.457.436,00",34.352.559,"920.349.896,50",28.414.559,"783.662.146,50"
07/01/2022,424.412.900,"9.112.682.256,00",432.577.200,"9.282.114.500,00",25.606.308,"582.224.811,00",15.292.308,"352.036.311,00"
06/30/2022,403.861.100,"8.782.482.551,00",404.023.400,"8.854.052.827,00",32.942.146,"847.019.854,90",26.443.146,"719.835.204,90"
06/29/2022,445.031.600,"8.949.725.372,00",445.569.600,"9.022.816.136,00",28.244.467,"727.253.934,00",20.281.267,"483.167.994,00"
06/28/2022,442.457.700,"10.612.085.483,00",447.387.000,"10.641.825.171,00",46.548.389,"1.621.259.470,00",35.276.289,"964.756.048,00"
06/27/2022,355.251.200,"8.343.288.771,00",365.504.400,"8.443.594.522,00",75.305.723,"1.944.526.234,50",73.774.923,"2.004.180.154,50"
06/24/2022,330.727.300,"7.374.866.204,00",327.576.600,"7.176.242.235,00",64.596.995,"1.534.851.788,10",56.815.995,"1.422.922.438,10"
06/23/2022,301.713.597,"7.205.733.671,00",308.142.100,"7.273.557.646,00",45.201.531,"872.203.090,00",36.837.531,"737.720.340,00"
06/22/2022,441.217.700,"10.050.376.014,00",449.038.600,"10.271.123.975,00",39.909.597,"772.308.003,37",45.839.597,"883.515.703,37"
06/21/2022,492.952.700,"10.946.941.290,00",517.345.600,"11.878.461.430,00",74.552.235,"1.875.624.077,50",79.597.235,"1.917.185.327,50"
06/20/2022,519.659.800,"11.899.876.020,00",500.251.000,"11.547.072.591,00",44.333.161,"1.164.908.581,05",37.750.661,"1.102.632.231,05"
06/17/2022,555.357.999,"12.931.368.873,00",580.242.300,"13.272.359.070,00",31.737.192,"759.231.073,00",33.644.192,"834.960.723,00"
06/16/2022,426.100.099,"11.259.050.216,00",446.116.100,"12.076.775.543,00",31.251.905,"644.755.876,75",23.928.600,"483.564.250,00"
06/15/2022,530.425.200,"12.191.197.024,00",542.835.500,"12.970.427.991,00",37.787.959,"930.266.098,05",35.780.959,"910.605.298,05"
06/14/2022,1.025.276.100,"26.881.722.068,00",1.077.989.700,"28.702.612.181,00",93.019.960,"2.785.567.300,00",95.349.500,"2.843.494.790,00"
06/13/2022,1.420.845.700,"38.463.346.446,00",1.417.107.800,"38.611.662.711,00",35.840.960,"902.104.420,00",24.133.160,"747.966.370,00"
06/10/2022,492.271.500,"13.894.344.331,00",493.684.200,"14.037.238.185,00",32.623.020,"988.598.629,56",35.018.220,"1.149.994.609,56"
06/09/2022,364.135.900,"10.223.293.762,00",366.514.500,"10.160.596.286,00",21.359.200,"501.189.490,00",18.220.200,"482.083.690,00"
06/08/2022,451.659.500,"13.329.793.551,00",458.642.300,"13.480.989.162,00",33.683.259,"814.834.412,00",35.489.959,"861.104.262,00"
06/07/2022,535.126.400,"14.176.235.399,00",526.071.800,"13.896.538.154,00",39.072.379,"1.002.722.107,10",34.557.379,"947.457.507,10"
06/06/2022,463.802.500,"12.956.145.027,00",455.626.300,"12.938.054.833,00",36.729.327,"994.051.001,80",26.170.567,"768.206.245,80"
06/03/2022,379.581.000,"10.651.584.444,00",372.170.500,"10.361.916.811,00",39.184.992,"943.477.179,20",32.962.992,"860.173.179,20"
06/02/2022,459.203.000,"13.378.330.559,00",436.870.100,"12.394.991.840,00",40.228.040,"1.356.074.869,00",29.066.640,"1.138.422.749,00"
06/01/2022,420.652.500,"11.667.860.236,00",437.931.900,"12.550.531.881,00",63.287.150,"1.904.102.024,00",55.547.150,"1.766.624.624,00"
05/31/2022,467.039.800,"12.542.666.872,00",467.100.000,"12.463.623.736,00",24.009.600,"905.866.900,00",18.192.691,"841.209.505,00"
05/30/2022,417.092.400,"10.833.110.187,00",426.348.400,"11.040.465.431,00",34.816.695,"1.378.306.576,00",33.715.695,"1.308.766.496,00"
05/27/2022,478.698.200,"12.160.965.421,00",498.515.400,"13.198.205.815,00",19.452.600,"659.826.660,00",13.585.600,"476.281.860,00"
05/26/2022,448.222.400,"11.572.419.094,00",428.826.500,"10.924.392.028,00",22.642.663,"556.894.570,90",18.436.063,"452.004.530,40"
05/25/2022,534.559.000,"14.014.247.426,00",534.570.600,"13.960.407.440,00",35.425.232,"693.157.320,00",33.274.232,"636.515.020,00"
05/24/2022,804.390.200,"20.560.035.252,00",802.420.400,"20.958.626.508,00",90.947.952,"2.558.538.658,80",87.939.752,"2.512.006.338,80"
05/23/2022,427.895.900,"10.812.971.795,00",413.499.900,"10.236.794.293,00",56.468.807,"1.009.826.915,80",57.121.807,"987.564.690,80"
05/20/2022,401.909.800,"10.204.277.694,00",383.868.400,"9.535.419.281,00",29.388.237,"716.781.370,60",34.068.137,"777.965.540,60"
05/19/2022,393.614.300,"10.070.775.300,00",382.729.600,"9.644.938.508,00",23.326.200,"631.931.620,00",22.913.695,"589.994.945,00"
05/18/2022,424.909.200,"10.817.597.125,00",405.937.800,"10.147.911.856,00",48.203.045,"767.873.791,50",47.233.045,"708.855.291,50"
05/17/2022,444.865.200,"10.930.283.612,00",442.782.600,"10.789.861.903,00",33.242.405,"851.596.823,00",32.330.305,"819.161.003,00"
05/16/2022,449.372.500,"11.324.416.920,00",456.005.900,"11.506.659.621,00",28.100.289,"641.306.533,90",31.257.789,"709.496.533,90"
05/13/2022,601.323.400,"14.436.369.761,00",630.160.100,"15.737.940.438,00",43.492.879,"786.899.805,70",45.683.879,"819.578.805,70"
05/12/2022,442.983.500,"12.088.199.289,00",413.638.800,"11.252.803.950,00",22.512.796,"761.211.181,50",23.802.896,"853.126.241,50"
05/11/2022,311.647.300,"8.392.321.500,00",298.500.500,"8.018.266.611,00",26.903.460,"841.982.965,00",30.515.260,"904.880.575,00"
05/10/2022,483.321.700,"12.480.639.777,00",522.621.500,"13.907.873.428,00",47.784.471,"1.079.715.297,70",51.539.471,"1.167.572.297,70"
05/09/2022,517.250.300,"13.881.146.020,00",550.432.800,"15.387.873.834,00",24.947.994,"776.294.107,00",30.449.294,"961.310.187,00"
05/06/2022,429.324.600,"12.625.491.923,00",422.569.900,"12.413.947.183,00",27.049.624,"962.666.840,00",29.437.924,"1.199.818.068,00"
05/05/2022,437.603.100,"12.345.475.732,00",438.381.700,"12.566.508.751,00",16.049.533,"511.465.840,55",16.333.033,"521.839.256,55"
05/04/2022,452.701.400,"12.512.909.994,00",428.787.100,"11.482.803.560,00",24.898.008,"680.463.461,60",22.875.008,"618.427.461,60"
04/29/2022,439.074.600,"12.598.409.175,00",446.038.700,"12.596.234.238,00",31.821.837,"611.735.577,00",33.881.037,"740.486.282,00"
04/28/2022,394.575.000,"10.648.970.780,00",376.431.200,"10.023.466.711,00",16.807.686,"604.936.667,10",16.454.686,"547.453.467,10"
04/27/2022,415.596.300,"11.056.028.617,00",386.694.900,"9.905.198.609,00",25.343.220,"1.059.761.018,00",24.897.220,"983.856.218,00"
04/26/2022,543.833.300,"15.390.426.689,00",581.784.300,"16.605.427.229,00",41.361.100,"1.230.353.410,00",43.126.100,"1.249.827.810,00"
04/25/2022,589.092.200,"16.716.646.586,00",574.090.600,"16.561.412.629,00",35.865.686,"1.122.193.147,20",46.079.686,"1.447.047.547,20"
04/22/2022,660.600.200,"18.383.555.560,00",708.023.200,"21.077.896.642,00",13.562.200,"359.979.555,00",14.749.200,"518.613.155,00"
04/21/2022,607.496.800,"17.749.503.481,00",636.490.400,"18.522.022.630,00",56.038.327,"1.435.163.725,25",59.737.571,"1.520.669.247,25"
04/20/2022,542.164.100,"16.204.641.737,00",575.195.900,"17.172.987.177,00",27.570.252,"842.684.036,00",27.040.252,"830.507.786,00"
04/19/2022,565.234.100,"18.275.018.798,00",574.291.400,"18.389.869.437,00",19.145.380,"810.002.391,00",16.021.480,"684.372.735,00"
04/18/2022,679.169.200,"21.604.096.636,00",700.317.100,"22.215.514.436,00",27.083.563,"898.844.967,35",28.083.963,"918.438.317,35"
04/15/2022,569.792.200,"18.995.869.462,00",555.112.200,"18.685.630.166,00",13.361.486,"381.173.593,88",13.272.100,"402.240.080,00"
04/14/2022,439.485.700,"15.713.708.817,00",426.571.900,"15.200.843.633,00",18.477.495,"944.608.355,00",20.112.395,"947.336.180,00"
04/13/2022,547.145.000,"16.759.094.373,00",566.317.600,"17.614.573.891,00",21.733.922,"634.437.210,00",27.818.422,"1.002.269.420,00"
04/12/2022,576.913.600,"17.721.174.267,00",579.727.800,"18.074.594.148,00",9.113.677,"381.073.433,60",10.778.677,"455.413.933,60"
04/08/2022,663.659.300,"20.246.102.946,00",659.314.400,"20.332.624.947,00",12.391.700,"432.275.930,00",14.370.700,"472.235.880,00"
04/07/2022,680.335.900,"23.070.577.213,00",662.737.200,"22.300.036.517,00",19.328.170,"805.413.075,00",19.556.170,"817.444.175,00"
04/06/2022,805.229.100,"25.552.786.093,00",791.043.100,"25.160.478.026,00",16.744.697,"830.042.492,00",14.263.447,"699.650.242,00"
04/05/2022,594.621.700,"18.909.598.809,00",587.011.700,"18.558.079.933,00",32.784.092,"885.509.235,20",32.901.892,"859.311.245,20"
04/04/2022,654.388.300,"23.121.223.433,00",648.276.300,"22.970.681.922,00",29.371.486,"869.328.557,00",27.629.486,"802.746.807,00"
04/01/2022,769.718.300,"21.790.302.502,00",789.025.400,"22.326.085.820,00",69.799.189,"1.391.733.960,35",74.132.089,"1.528.180.870,35"
03/31/2022,552.995.500,"17.625.143.463,00",562.172.300,"18.310.498.559,00",46.316.520,"1.592.196.228,00",46.312.520,"1.583.789.978,00"
03/30/2022,806.659.000,"25.591.441.464,00",803.362.300,"25.644.757.668,00",10.530.800,"368.271.280,00",11.684.800,"419.383.480,00"
03/29/2022,620.908.500,"19.827.124.646,00",613.990.000,"19.434.187.751,00",36.818.058,"1.065.279.976,90",38.000.001,"1.093.346.609,60"
03/28/2022,910.009.800,"28.426.952.987,00",911.812.900,"28.495.551.774,00",62.688.543,"1.719.739.865,15",66.613.943,"1.833.098.505,15"
03/25/2022,652.953.300,"20.643.893.671,00",654.111.700,"20.432.272.093,00",26.908.178,"1.204.862.866,30",35.054.178,"1.516.219.366,30"
03/24/2022,688.658.600,"21.403.227.499,00",663.816.000,"20.903.683.646,00",23.000.150,"859.143.540,00",24.201.223,"908.444.620,00"
03/23/2022,705.739.100,"21.639.465.396,00",708.616.500,"22.116.096.941,00",24.794.298,"983.109.260,00",24.707.198,"1.024.643.600,00"
03/22/2022,820.665.000,"24.166.874.465,00",824.501.900,"24.810.305.955,00",25.848.457,"1.005.897.018,10",23.401.107,"827.860.453,10"
03/21/2022,622.774.500,"19.186.735.868,00",667.882.900,"20.887.224.292,00",51.459.214,"1.633.333.866,60",44.310.014,"1.324.444.466,60"
03/18/2022,616.755.400,"17.726.641.679,00",631.113.000,"18.167.106.543,00",45.062.960,"1.721.694.400,00",40.996.860,"1.461.154.130,00"
03/17/2022,613.132.100,"17.644.705.691,00",612.493.500,"17.418.729.474,00",29.125.858,"1.353.036.440,70",18.166.208,"525.272.278,50"
03/16/2022,486.798.200,"14.773.759.443,00",469.908.000,"13.958.935.893,00",66.577.665,"1.698.507.851,20",74.188.665,"1.919.857.101,20"
03/15/2022,567.712.400,"18.337.223.708,00",553.190.500,"17.594.432.367,00",24.581.037,"863.468.080,75",10.452.600,"380.080.910,00"
03/14/2022,724.442.000,"22.929.686.708,00",716.006.600,"22.507.548.977,00",35.427.625,"1.291.459.171,00",27.080.075,"1.148.359.741,00"
03/11/2022,787.758.600,"25.062.218.530,00",763.394.600,"23.914.894.395,00",16.474.031,"530.319.143,10",14.130.551,"439.020.501,10"
03/10/2022,565.483.500,"18.664.036.888,00",546.797.500,"17.509.203.660,00",17.194.499,"517.446.613,15",16.073.197,"501.002.822,15"
03/09/2022,796.211.200,"26.009.534.940,00",793.656.100,"25.724.662.346,00",33.995.450,"988.909.220,00",21.991.100,"810.829.705,00"
03/08/2022,900.155.400,"29.992.450.049,00",856.318.500,"28.094.706.914,00",36.373.443,"1.576.665.170,00",35.358.443,"1.570.043.170,00"
03/07/2022,842.494.800,"27.084.001.416,00",804.421.800,"25.261.967.163,00",30.281.221,"1.160.340.252,10",31.976.221,"1.225.849.252,10"
03/04/2022,773.100.200,"24.433.556.335,00",764.218.400,"23.941.491.241,00",24.094.690,"764.549.290,00",34.688.540,"1.130.845.020,00"
03/03/2022,779.287.900,"25.834.849.540,00",806.204.100,"26.651.101.615,00",18.341.918,"745.670.702,60",20.008.222,"782.461.963,60"
03/02/2022,791.637.600,"25.971.950.622,00",792.619.500,"25.920.501.290,00",23.185.630,"811.890.284,70",20.680.730,"773.752.474,70"
03/01/2022,714.664.500,"22.649.163.458,00",698.545.800,"21.910.268.869,00",29.719.449,"894.783.068,40",28.833.772,"945.249.839,40"
02/28/2022,611.248.198,"20.333.990.140,00",588.385.600,"19.388.439.575,00",28.374.725,"680.216.847,75",21.323.725,"609.820.347,75"
02/25/2022,632.584.300,"22.081.879.948,00",627.783.400,"21.660.378.451,00",27.911.585,"905.192.435,00",21.372.085,"751.895.685,00"
02/24/2022,1.011.541.500,"30.754.997.747,00",1.008.695.400,"31.029.211.451,00",13.956.784,"446.831.246,00",16.839.784,"632.177.846,00"
02/23/2022,588.809.300,"19.497.388.706,00",585.968.400,"19.511.588.849,00",29.092.000,"807.128.968,00",19.628.300,"633.649.854,00"
02/22/2022,798.658.300,"25.033.050.300,00",786.671.000,"24.499.957.628,00",21.085.680,"802.284.025,00",21.471.680,"798.814.125,00"
02/21/2022,660.337.300,"20.020.357.935,00",666.646.100,"20.540.185.460,00",48.492.106,"1.185.325.328,00",48.691.106,"1.210.500.878,00"
02/18/2022,605.586.400,"19.209.244.563,00",600.698.200,"19.000.064.307,00",19.507.300,"704.124.570,00",16.706.200,"625.836.180,00"
02/17/2022,502.282.800,"15.400.904.418,00",529.009.200,"16.689.229.563,00",23.546.050,"898.865.230,00",21.027.950,"980.011.420,00"
02/16/2022,555.588.100,"16.308.266.488,00",556.146.800,"16.048.788.096,00",50.429.280,"949.632.292,00",50.246.294,"1.328.000.400,60"
02/15/2022,479.344.800,"14.571.598.791,00",502.715.000,"15.996.077.586,00",20.632.800,"1.002.569.750,00",19.629.800,"856.842.850,00"
02/14/2022,666.399.100,"21.409.636.801,00",654.594.100,"21.275.587.233,00",50.905.566,"1.690.229.677,60",51.432.566,"1.708.182.277,60"
02/11/2022,512.418.700,"16.378.067.927,00",494.533.700,"15.933.754.143,00",29.151.125,"1.057.970.802,50",27.452.125,"994.761.302,50"
02/10/2022,541.959.300,"17.708.289.891,00",520.012.400,"16.615.230.723,00",21.984.370,"787.321.080,00",22.762.370,"809.760.680,00"
02/09/2022,643.120.600,"20.236.599.225,00",620.090.000,"19.597.753.519,00",20.620.111,"640.002.008,50",15.975.611,"615.664.768,50"
02/08/2022,607.232.000,"18.828.363.364,00",572.025.800,"17.727.029.302,00",26.520.100,"1.049.254.460,00",27.667.100,"1.085.858.160,00"
02/07/2022,459.157.200,"14.599.522.846,00",459.280.600,"14.599.564.526,00",22.413.765,"659.282.366,20",21.722.365,"638.598.863,40"
01/28/2022,557.870.000,"15.998.755.119,00",573.249.500,"16.938.000.810,00",25.290.179,"913.179.439,95",25.376.079,"920.219.989,95"
01/27/2022,443.800.800,"13.310.134.449,00",446.375.900,"13.461.185.948,00",37.071.640,"910.096.810,00",37.011.640,"907.816.810,00"
01/26/2022,665.174.500,"18.860.181.797,00",645.690.600,"18.569.439.677,00",36.806.532,"1.213.886.035,00",35.512.432,"1.092.334.074,00"
01/25/2022,594.051.400,"16.983.843.683,00",624.958.700,"18.109.845.293,00",34.776.850,"1.279.204.730,00",33.454.850,"1.183.473.020,00"
01/24/2022,704.667.400,"21.238.912.546,00",684.385.200,"20.463.967.093,00",25.359.649,"899.727.788,00",18.894.549,"736.943.638,00"
01/21/2022,715.927.300,"19.940.635.920,00",654.100.300,"17.724.697.444,00",12.577.186,"601.435.546,95",13.186.086,"611.561.715,55"
01/20/2022,688.323.600,"19.043.203.666,00",678.087.400,"18.748.347.466,00",17.868.200,"748.863.815,00",17.611.200,"774.976.315,00"
01/19/2022,484.512.900,"13.814.695.568,00",491.597.700,"14.139.373.246,00",61.182.276,"5.775.874.763,95",21.923.306,"822.270.953,95"
01/18/2022,581.450.100,"17.711.567.305,00",622.056.600,"19.147.799.389,00",31.683.542,"1.122.233.732,00",34.912.042,"1.207.916.949,50"
01/17/2022,830.468.500,"26.722.933.716,00",828.728.500,"26.601.050.069,00",39.798.790,"1.171.224.682,25",26.124.397,"989.664.762,65"
01/14/2022,640.827.100,"18.410.118.667,00",667.032.000,"19.047.727.235,00",41.503.566,"1.239.333.540,80",38.137.866,"1.020.103.315,80"
