Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
01/14/2020,27.754.110,"421.162.198,20",25.162.104,"493.362.167,70",2.592.006,"-72.199.969,50"
01/13/2020,7.443.520,"256.608.581,70",4.558.110,"88.558.089,60",2.885.410,"168.050.492,10"
01/10/2020,15.669.060,"377.117.495,20",8.923.500,"156.036.031,27",6.745.560,"221.081.463,93"
01/09/2020,13.662.023,"302.733.067,85",14.657.100,"294.909.657,60",-995.077,"7.823.410,25"
01/08/2020,35.179.284,"759.375.339,50",23.723.520,"404.542.378,00",11.455.764,"354.832.961,50"
01/07/2020,16.748.870,"311.803.829,10",11.170.110,"199.724.657,00",5.578.760,"112.079.172,10"
01/06/2020,27.095.730,"556.668.517,60",24.077.060,"393.457.713,20",3.018.670,"163.210.804,40"
01/03/2020,7.793.000,"175.733.740,90",8.440.060,"193.792.671,00",-647.060,"-18.058.930,10"
01/02/2020,72.467.824,"1.347.025.673,80",60.251.590,"1.095.968.625,66",12.216.234,"251.057.048,14"
12/31/2019,32.529.518,"634.846.790,60",23.629.752,"475.099.937,00",8.899.766,"159.746.853,60"
12/30/2019,7.991.700,"235.739.608,00",4.792.275,"125.216.924,30",3.199.425,"110.522.683,70"
12/27/2019,26.246.006,"591.376.622,20",21.652.536,"475.920.942,30",4.593.470,"115.455.679,90"
12/26/2019,75.165.520,"1.705.114.662,20",25.590.380,"622.722.591,30",49.575.140,"1.082.392.070,90"
12/25/2019,28.519.330,"671.567.277,30",28.082.900,"654.391.892,90",436.430,"17.175.384,40"
12/24/2019,25.118.780,"599.266.311,60",32.416.786,"737.049.736,90",-7.298.006,"-137.783.425,30"
12/23/2019,35.913.500,"908.721.067,70",36.167.530,"829.248.274,40",-254.030,"79.472.793,30"
12/20/2019,34.097.514,"886.189.049,70",28.054.330,"670.615.890,50",6.043.184,"215.573.159,20"
12/19/2019,32.430.934,"720.199.385,10",33.802.871,"910.026.492,15",-1.371.937,"-189.827.107,05"
12/18/2019,103.164.350,"2.483.107.122,50",55.723.080,"1.331.896.482,00",47.441.270,"1.151.210.640,50"
12/17/2019,31.642.264,"664.368.116,96",35.623.094,"680.141.245,06",-3.980.830,"-15.773.128,10"
12/16/2019,29.642.960,"777.000.402,80",42.117.349,"929.783.822,10",-12.474.389,"-152.783.419,30"
12/13/2019,27.029.910,"733.019.705,40",31.280.500,"751.323.644,05",-4.250.590,"-18.303.938,65"
12/12/2019,30.023.248,"735.454.981,32",35.969.889,"815.396.440,02",-5.946.641,"-79.941.458,70"
12/11/2019,29.417.060,"773.486.628,20",31.227.570,"769.382.728,70",-1.810.510,"4.103.899,50"
12/10/2019,41.432.069,"976.873.931,73",28.256.139,"568.825.536,33",13.175.930,"408.048.395,40"
12/09/2019,53.506.319,"1.108.045.910,50",49.031.419,"933.740.499,52",4.474.900,"174.305.410,98"
12/06/2019,37.327.880,"1.180.227.708,80",17.760.403,"454.164.916,30",19.567.477,"726.062.792,50"
12/05/2019,32.706.640,"1.037.185.561,50",37.244.581,"871.596.262,50",-4.537.941,"165.589.299,00"
12/04/2019,39.716.000,"1.218.336.985,20",33.499.370,"791.119.851,70",6.216.630,"427.217.133,50"
12/03/2019,79.946.593,"3.975.692.504,10",41.855.820,"715.975.991,80",38.090.773,"3.259.716.512,30"
12/02/2019,44.556.705,"1.382.638.412,00",23.776.360,"577.214.101,20",20.780.345,"805.424.310,80"
11/29/2019,15.719.880,"569.322.473,10",20.975.240,"496.551.250,80",-5.255.360,"72.771.222,30"
11/28/2019,31.106.851,"951.318.994,80",24.173.900,"595.187.209,90",6.932.951,"356.131.784,90"
11/27/2019,30.087.490,"885.566.906,40",20.152.360,"488.332.724,80",9.935.130,"397.234.181,60"
11/26/2019,25.290.571,"856.911.729,50",15.219.600,"358.100.699,30",10.070.971,"498.811.030,20"
11/25/2019,32.446.000,"1.117.915.183,00",35.202.740,"857.945.124,50",-2.756.740,"259.970.058,50"
11/22/2019,30.388.909,"988.603.581,50",26.419.957,"633.244.280,20",3.968.952,"355.359.301,30"
11/21/2019,32.756.640,"1.064.760.360,20",45.109.535,"1.404.818.549,20",-12.352.895,"-340.058.189,00"
11/20/2019,28.242.870,"954.139.620,50",23.647.990,"574.346.777,70",4.594.880,"379.792.842,80"
11/19/2019,32.800.980,"961.874.666,90",37.157.950,"860.800.682,90",-4.356.970,"101.073.984,00"
11/18/2019,23.336.690,"698.769.351,30",21.353.540,"545.520.484,60",1.983.150,"153.248.866,70"
11/15/2019,23.548.480,"636.846.360,90",14.467.310,"337.858.754,00",9.081.170,"298.987.606,90"
11/14/2019,30.550.655,"866.387.470,60",23.856.080,"607.824.526,40",6.694.575,"258.562.944,20"
11/13/2019,39.344.880,"1.022.268.944,70",28.663.506,"703.160.601,73",10.681.374,"319.108.342,97"
11/12/2019,22.085.560,"569.495.440,60",32.082.619,"740.424.072,45",-9.997.059,"-170.928.631,85"
11/11/2019,28.246.970,"721.908.158,50",38.455.210,"859.950.853,40",-10.208.240,"-138.042.694,90"
11/08/2019,20.387.899,"516.203.032,10",15.635.900,"399.980.552,50",4.751.999,"116.222.479,60"
11/07/2019,17.143.040,"449.155.100,30",22.510.013,"581.627.551,33",-5.366.973,"-132.472.451,03"
11/06/2019,35.919.660,"880.645.743,40",30.997.480,"675.908.795,90",4.922.180,"204.736.947,50"
11/05/2019,19.972.360,"496.337.465,10",16.637.203,"467.757.862,90",3.335.157,"28.579.602,20"
11/04/2019,21.868.363,"578.418.419,70",25.592.470,"623.348.652,90",-3.724.107,"-44.930.233,20"
11/01/2019,37.274.060,"971.614.568,00",35.297.875,"890.872.544,85",1.976.185,"80.742.023,15"
10/31/2019,13.019.770,"414.006.967,10",19.423.280,"501.327.365,80",-6.403.510,"-87.320.398,70"
10/30/2019,15.859.060,"456.797.595,50",21.147.150,"526.203.773,60",-5.288.090,"-69.406.178,10"
10/29/2019,17.898.728,"476.480.465,90",21.198.600,"506.865.075,70",-3.299.872,"-30.384.609,80"
10/28/2019,21.630.000,"609.768.959,30",26.344.040,"682.958.913,70",-4.714.040,"-73.189.954,40"
10/25/2019,23.282.040,"596.837.613,60",21.956.950,"474.769.410,03",1.325.090,"122.068.203,57"
10/24/2019,19.579.720,"505.025.902,10",14.274.020,"420.040.377,80",5.305.700,"84.985.524,30"
10/23/2019,24.687.890,"689.799.960,90",19.227.860,"510.117.916,00",5.460.030,"179.682.044,90"
10/22/2019,32.365.100,"782.526.925,90",19.714.360,"454.069.663,70",12.650.740,"328.457.262,20"
10/21/2019,25.674.924,"662.290.557,40",33.616.510,"764.078.743,70",-7.941.586,"-101.788.186,30"
10/18/2019,26.704.430,"657.572.649,70",23.139.020,"565.797.712,50",3.565.410,"91.774.937,20"
10/17/2019,27.372.930,"716.930.525,30",33.778.600,"867.826.013,90",-6.405.670,"-150.895.488,60"
10/16/2019,21.949.340,"522.717.047,10",14.954.810,"381.895.945,40",6.994.530,"140.821.101,70"
10/15/2019,18.898.126,"462.563.724,80",12.954.616,"303.797.388,80",5.943.510,"158.766.336,00"
10/14/2019,20.574.020,"522.844.588,40",21.314.560,"550.171.545,10",-740.540,"-27.326.956,70"
10/11/2019,20.843.470,"538.568.789,50",21.803.966,"528.733.688,74",-960.496,"9.835.100,76"
10/10/2019,31.751.140,"742.975.420,70",41.160.870,"979.071.035,70",-9.409.730,"-236.095.615,00"
10/09/2019,19.731.550,"544.314.768,80",16.824.610,"496.393.253,80",2.906.940,"47.921.515,00"
10/08/2019,19.862.796,"514.855.491,70",19.281.660,"475.043.152,28",581.136,"39.812.339,42"
10/07/2019,19.879.676,"572.243.428,20",16.200.610,"424.842.597,70",3.679.066,"147.400.830,50"
10/04/2019,27.819.560,"791.272.168,50",20.933.930,"469.765.261,50",6.885.630,"321.506.907,00"
10/03/2019,24.537.990,"668.941.681,10",12.202.920,"337.243.464,10",12.335.070,"331.698.217,00"
10/02/2019,18.698.584,"546.755.700,70",15.687.310,"413.773.550,70",3.011.274,"132.982.150,00"
10/01/2019,23.184.890,"640.169.583,60",44.979.920,"1.078.256.664,50",-21.795.030,"-438.087.080,90"
09/30/2019,18.236.572,"492.406.163,20",11.032.602,"273.503.924,00",7.203.970,"218.902.239,20"
09/27/2019,18.869.500,"481.947.591,80",23.045.720,"639.175.400,20",-4.176.220,"-157.227.808,40"
09/26/2019,16.904.390,"432.994.043,10",11.556.420,"296.568.977,00",5.347.970,"136.425.066,10"
09/25/2019,24.646.490,"450.682.079,10",38.271.480,"621.401.689,00",-13.624.990,"-170.719.609,90"
09/24/2019,24.875.410,"439.659.190,70",15.720.470,"276.548.302,00",9.154.940,"163.110.888,70"
09/23/2019,17.158.901,"429.786.324,40",14.317.360,"342.045.965,90",2.841.541,"87.740.358,50"
09/20/2019,31.421.632,"752.475.251,80",19.569.672,"496.173.506,30",11.851.960,"256.301.745,50"
09/19/2019,14.939.700,"290.457.339,30",22.846.710,"509.011.632,30",-7.907.010,"-218.554.293,00"
09/18/2019,15.954.290,"404.700.210,60",18.954.530,"476.943.505,50",-3.000.240,"-72.243.294,90"
09/17/2019,14.834.450,"381.868.976,20",43.092.152,"415.118.416,80",-28.257.702,"-33.249.440,60"
09/16/2019,15.693.720,"432.437.676,50",17.574.070,"478.776.001,80",-1.880.350,"-46.338.325,30"
09/13/2019,19.721.590,"527.347.197,10",22.292.300,"617.982.681,58",-2.570.710,"-90.635.484,48"
09/12/2019,21.560.560,"463.576.277,50",12.358.660,"348.193.277,10",9.201.900,"115.383.000,40"
09/11/2019,29.134.884,"737.503.947,80",12.506.680,"322.640.078,80",16.628.204,"414.863.869,00"
09/10/2019,18.020.330,"433.183.692,70",13.401.620,"356.721.516,10",4.618.710,"76.462.176,60"
09/09/2019,24.944.780,"618.441.727,60",11.306.780,"315.508.864,90",13.638.000,"302.932.862,70"
09/06/2019,31.276.400,"756.069.987,40",14.924.950,"337.645.076,50",16.351.450,"418.424.910,90"
09/05/2019,43.789.740,"856.585.358,00",21.679.480,"232.343.004,60",22.110.260,"624.242.353,40"
09/04/2019,10.653.400,"295.862.131,50",8.689.610,"220.802.624,20",1.963.790,"75.059.507,30"
09/03/2019,32.326.080,"893.619.581,20",33.295.960,"939.057.529,30",-969.880,"-45.437.948,10"
08/30/2019,6.738.280,"179.446.433,80",14.565.840,"358.438.538,00",-7.827.560,"-178.992.104,20"
08/29/2019,9.119.250,"232.020.079,10",12.467.430,"306.212.024,80",-3.348.180,"-74.191.945,70"
08/28/2019,8.888.720,"235.277.477,20",11.808.500,"286.274.294,80",-2.919.780,"-50.996.817,60"
08/27/2019,32.359.469,"882.471.813,85",27.205.540,"730.948.215,60",5.153.929,"151.523.598,25"
08/26/2019,25.038.010,"587.778.950,00",22.468.900,"659.589.709,10",2.569.110,"-71.810.759,10"
08/23/2019,26.213.080,"798.114.859,90",25.724.910,"716.153.542,10",488.170,"81.961.317,80"
08/22/2019,20.635.050,"798.776.113,10",8.680.310,"221.481.509,80",11.954.740,"577.294.603,30"
08/21/2019,27.739.480,"935.355.880,10",22.310.980,"702.447.897,66",5.428.500,"232.907.982,44"
08/20/2019,19.897.300,"572.331.547,80",18.550.660,"520.905.638,00",1.346.640,"51.425.909,80"
08/19/2019,17.535.260,"588.538.946,60",14.255.860,"402.906.114,20",3.279.400,"185.632.832,40"
08/16/2019,27.477.110,"947.657.548,30",19.656.510,"600.262.043,00",7.820.600,"347.395.505,30"
08/15/2019,23.881.100,"902.397.387,50",26.368.106,"677.199.577,00",-2.487.006,"225.197.810,50"
08/14/2019,13.680.780,"431.009.133,80",11.198.850,"312.082.303,30",2.481.930,"118.926.830,50"
08/13/2019,17.839.920,"548.455.033,20",12.687.070,"360.468.383,10",5.152.850,"187.986.650,10"
08/12/2019,35.561.840,"797.215.544,20",17.417.020,"475.273.898,60",18.144.820,"321.941.645,60"
08/09/2019,49.805.850,"1.129.737.133,60",17.005.780,"487.791.949,80",32.800.070,"641.945.183,80"
08/08/2019,19.321.900,"570.426.331,30",22.517.260,"654.143.105,50",-3.195.360,"-83.716.774,20"
08/07/2019,22.713.070,"653.561.840,70",11.018.450,"354.645.122,90",11.694.620,"298.916.717,80"
08/06/2019,17.324.000,"509.985.042,90",10.394.670,"281.826.117,30",6.929.330,"228.158.925,60"
08/05/2019,26.637.510,"720.450.164,10",13.388.240,"404.881.571,60",13.249.270,"315.568.592,50"
08/02/2019,18.579.090,"657.367.235,50",19.130.350,"579.715.824,40",-551.260,"77.651.411,10"
08/01/2019,31.843.750,"879.283.845,70",52.250.530,"1.106.633.290,40",-20.406.780,"-227.349.444,70"
07/31/2019,4.875.610,"144.017.270,30",12.796.850,"332.410.075,70",-7.921.240,"-188.392.805,40"
07/30/2019,13.395.220,"451.348.061,90",8.423.660,"252.347.005,20",4.971.560,"199.001.056,70"
07/29/2019,12.606.542,"383.597.677,00",10.360.440,"305.620.801,80",2.246.102,"77.976.875,20"
07/26/2019,15.566.020,"453.199.419,20",15.879.530,"482.707.004,70",-313.510,"-29.507.585,50"
07/25/2019,24.483.170,"538.305.149,00",23.851.950,"548.553.774,60",631.220,"-10.248.625,60"
07/24/2019,18.957.980,"519.394.893,80",15.107.510,"454.140.306,50",3.850.470,"65.254.587,30"
07/23/2019,28.747.220,"664.972.425,24",13.239.030,"420.148.230,70",15.508.190,"244.824.194,54"
07/22/2019,14.237.990,"414.168.940,20",11.861.890,"380.572.733,90",2.376.100,"33.596.206,30"
07/19/2019,12.034.390,"313.902.203,70",9.943.680,"320.711.837,50",2.090.710,"-6.809.633,80"
07/18/2019,7.768.750,"215.558.093,50",13.184.560,"500.827.871,20",-5.415.810,"-285.269.777,70"
07/17/2019,18.990.320,"522.809.268,00",24.315.260,"812.110.558,30",-5.324.940,"-289.301.290,30"
07/16/2019,17.779.657,"503.908.426,80",22.828.770,"631.124.297,00",-5.049.113,"-127.215.870,20"
07/15/2019,16.137.110,"471.865.784,20",21.833.420,"619.909.503,80",-5.696.310,"-148.043.719,60"
07/12/2019,14.845.580,"383.336.292,40",22.684.110,"690.623.566,60",-7.838.530,"-307.287.274,20"
07/11/2019,21.077.320,"474.444.290,20",10.446.550,"307.769.213,40",10.630.770,"166.675.076,80"
07/10/2019,14.630.620,"405.471.185,50",12.308.147,"342.681.550,80",2.322.473,"62.789.634,70"
07/09/2019,13.609.012,"338.586.852,40",16.971.323,"553.144.771,20",-3.362.311,"-214.557.918,80"
07/08/2019,12.896.690,"332.844.820,30",36.061.250,"658.519.747,70",-23.164.560,"-325.674.927,40"
07/05/2019,10.438.300,"290.042.267,50",17.160.630,"443.194.255,60",-6.722.330,"-153.151.988,10"
07/04/2019,25.666.400,"546.241.436,10",16.197.590,"458.499.413,90",9.468.810,"87.742.022,20"
07/03/2019,13.394.867,"384.273.190,85",12.693.390,"427.913.012,20",701.477,"-43.639.821,35"
07/02/2019,11.290.000,"330.551.144,30",12.227.150,"370.577.731,10",-937.150,"-40.026.586,80"
07/01/2019,31.587.468,"945.691.525,60",26.691.466,"729.118.912,70",4.896.002,"216.572.612,90"
06/28/2019,15.986.740,"326.792.710,80",18.938.560,"558.919.815,50",-2.951.820,"-232.127.104,70"
06/27/2019,19.143.812,"444.571.923,00",12.075.850,"307.669.705,50",7.067.962,"136.902.217,50"
06/26/2019,96.514.022,"2.132.302.801,88",91.194.280,"2.065.669.002,60",5.319.742,"66.633.799,28"
06/25/2019,18.714.605,"508.898.157,00",9.002.570,"275.647.134,40",9.712.035,"233.251.022,60"
06/24/2019,16.538.800,"459.607.029,00",11.956.080,"311.516.416,30",4.582.720,"148.090.612,70"
06/21/2019,10.653.150,"300.817.557,90",12.900.980,"292.744.081,80",-2.247.830,"8.073.476,10"
06/20/2019,17.990.480,"482.450.280,50",16.693.230,"412.493.961,60",1.297.250,"69.956.318,90"
06/19/2019,15.387.910,"392.252.718,20",10.330.690,"258.782.948,10",5.057.220,"133.469.770,10"
06/18/2019,15.658.000,"347.354.360,20",17.219.430,"505.817.045,10",-1.561.430,"-158.462.684,90"
06/17/2019,25.587.800,"505.327.676,20",17.041.565,"511.489.221,80",8.546.235,"-6.161.545,60"
06/14/2019,11.533.010,"275.420.201,10",11.879.720,"342.642.954,40",-346.710,"-67.222.753,30"
06/13/2019,10.594.380,"278.820.400,30",12.693.189,"360.260.970,80",-2.098.809,"-81.440.570,50"
06/12/2019,13.911.830,"298.498.789,50",11.442.970,"260.486.293,20",2.468.860,"38.012.496,30"
06/11/2019,15.340.450,"391.394.003,90",12.253.430,"228.950.075,10",3.087.020,"162.443.928,80"
06/10/2019,15.630.816,"459.276.696,25",24.820.670,"575.904.952,90",-9.189.854,"-116.628.256,65"
06/07/2019,25.864.954,"468.084.487,60",16.090.060,"322.239.236,90",9.774.894,"145.845.250,70"
06/06/2019,9.754.970,"283.151.640,80",12.786.942,"284.584.005,54",-3.031.972,"-1.432.364,74"
06/05/2019,12.479.130,"267.658.725,70",12.858.120,"210.429.358,20",-378.990,"57.229.367,50"
06/04/2019,8.454.270,"233.690.453,80",33.050.730,"751.502.823,50",-24.596.460,"-517.812.369,70"
06/03/2019,20.709.445,"606.231.822,40",17.962.480,"543.471.812,65",2.746.965,"62.760.009,75"
05/31/2019,8.861.600,"196.533.094,30",8.206.686,"192.931.103,44",654.914,"3.601.990,86"
05/30/2019,16.117.140,"376.671.452,40",12.776.020,"252.789.818,30",3.341.120,"123.881.634,10"
05/29/2019,8.346.330,"217.537.976,70",10.920.320,"319.369.793,90",-2.573.990,"-101.831.817,20"
05/28/2019,9.066.236,"210.106.458,74",13.929.370,"302.484.943,20",-4.863.134,"-92.378.484,46"
05/27/2019,12.056.660,"214.554.838,80",11.430.110,"297.888.645,00",626.550,"-83.333.806,20"
05/24/2019,14.743.420,"473.259.380,00",10.134.010,"216.832.508,10",4.609.410,"256.426.871,90"
05/23/2019,7.797.730,"218.111.074,80",8.070.253,"161.739.047,70",-272.523,"56.372.027,10"
05/22/2019,14.915.030,"410.808.647,00",11.915.600,"267.150.575,00",2.999.430,"143.658.072,00"
05/21/2019,17.781.095,"477.762.382,00",62.080.963,"6.083.060.531,00",-44.299.868,"-5.605.298.149,00"
05/20/2019,15.901.023,"505.381.865,00",9.904.060,"211.870.461,00",5.996.963,"293.511.404,00"
05/17/2019,11.555.190,"366.575.844,00",10.794.490,"283.571.412,00",760.700,"83.004.432,00"
05/16/2019,30.499.720,"692.749.256,00",7.598.400,"219.146.661,00",22.901.320,"473.602.595,00"
05/15/2019,28.354.130,"592.545.780,80",10.311.330,"268.028.180,70",18.042.800,"324.517.600,10"
05/14/2019,13.707.960,"401.850.102,00",7.228.740,"211.573.892,00",6.479.220,"190.276.210,00"
05/13/2019,11.846.200,"372.309.192,00",9.723.530,"281.401.522,00",2.122.670,"90.907.670,00"
05/10/2019,13.766.140,"442.435.039,00",14.087.320,"319.793.254,00",-321.180,"122.641.785,00"
05/09/2019,13.041.300,"441.821.650,00",22.480.800,"417.600.691,00",-9.439.500,"24.220.959,00"
05/08/2019,19.098.727,"516.761.573,00",11.767.827,"328.212.324,00",7.330.900,"188.549.249,00"
05/07/2019,6.557.660,"211.584.895,00",10.380.540,"327.571.092,00",-3.822.880,"-115.986.197,00"
05/06/2019,10.342.857,"310.981.458,00",9.045.712,"261.403.964,00",1.297.145,"49.577.494,00"
05/03/2019,15.896.090,"501.198.548,00",13.054.750,"459.284.220,00",2.841.340,"41.914.328,00"
05/02/2019,16.178.850,"465.713.379,00",16.268.040,"487.459.532,00",-89.190,"-21.746.153,00"
04/26/2019,5.180.650,"153.855.796,00",9.878.620,"342.521.020,00",-4.697.970,"-188.665.224,00"
04/25/2019,8.057.060,"253.050.584,00",8.534.760,"224.684.722,00",-477.700,"28.365.862,00"
04/24/2019,10.228.720,"273.926.479,00",9.762.960,"334.798.051,00",465.760,"-60.871.572,00"
04/23/2019,8.881.550,"276.546.768,00",15.957.910,"363.654.943,00",-7.076.360,"-87.108.175,00"
04/22/2019,10.946.290,"291.286.310,00",10.198.020,"278.567.902,00",748.270,"12.718.408,00"
04/19/2019,8.935.110,"267.230.986,00",5.661.410,"150.533.498,00",3.273.700,"116.697.488,00"
04/18/2019,15.369.310,"381.960.430,00",10.312.790,"313.607.668,00",5.056.520,"68.352.762,00"
04/17/2019,10.101.813,"291.207.761,00",8.926.573,"284.922.010,00",1.175.240,"6.285.751,00"
04/16/2019,9.142.400,"290.561.143,30",8.899.117,"255.397.405,77",243.283,"35.163.737,53"
04/12/2019,11.766.444,"299.702.364,00",15.505.620,"339.624.815,00",-3.739.176,"-39.922.451,00"
04/11/2019,8.538.410,"221.943.964,00",10.626.850,"292.563.112,00",-2.088.440,"-70.619.148,00"
04/10/2019,9.592.487,"255.947.061,00",9.538.450,"388.234.836,00",54.037,"-132.287.775,00"
04/09/2019,14.547.660,"409.404.771,00",8.816.870,"291.098.780,00",5.730.790,"118.305.991,00"
04/08/2019,9.613.300,"239.416.508,00",11.719.150,"326.502.743,00",-2.105.850,"-87.086.235,00"
04/05/2019,10.547.927,"331.542.111,00",6.449.917,"192.433.294,00",4.098.010,"139.108.817,00"
04/04/2019,8.628.030,"244.659.183,00",10.253.700,"235.249.630,00",-1.625.670,"9.409.553,00"
04/03/2019,4.910.580,"134.602.618,00",12.526.816,"309.840.825,00",-7.616.236,"-175.238.207,00"
04/02/2019,10.902.580,"290.195.825,00",29.848.800,"675.540.327,00",-18.946.220,"-385.344.502,00"
04/01/2019,25.396.790,"898.967.547,00",22.891.330,"678.921.780,00",2.505.460,"220.045.767,00"
03/29/2019,14.070.700,"386.875.391,00",10.965.040,"334.822.723,00",3.105.660,"52.052.668,00"
03/28/2019,14.422.217,"324.952.170,00",9.153.697,"202.438.109,00",5.268.520,"122.514.061,00"
03/27/2019,19.704.437,"572.411.384,00",20.429.984,"588.522.839,00",-725.547,"-16.111.455,00"
03/26/2019,19.296.900,"580.894.261,00",11.484.255,"298.913.505,00",7.812.645,"281.980.756,00"
03/25/2019,12.780.161,"347.855.430,00",40.308.624,"764.458.719,00",-27.528.463,"-416.603.289,00"
03/22/2019,11.222.450,"356.449.072,00",13.414.140,"347.782.326,00",-2.191.690,"8.666.746,00"
03/21/2019,10.525.770,"347.808.821,00",10.960.060,"282.218.396,00",-434.290,"65.590.425,00"
03/20/2019,12.039.630,"359.952.508,00",16.274.460,"441.564.293,00",-4.234.830,"-81.611.785,00"
03/19/2019,13.587.998,"388.491.770,00",10.827.130,"308.636.255,00",2.760.868,"79.855.515,00"
03/18/2019,20.248.560,"453.911.875,00",16.977.513,"344.341.663,00",3.271.047,"109.570.212,00"
03/15/2019,21.167.690,"598.385.953,00",17.798.940,"428.745.897,00",3.368.750,"169.640.056,00"
03/14/2019,11.450.510,"272.717.924,00",11.942.030,"275.452.528,00",-491.520,"-2.734.604,00"
03/13/2019,16.296.402,"375.992.500,00",21.834.067,"480.557.678,00",-5.537.665,"-104.565.178,00"
03/12/2019,16.803.340,"430.783.736,00",15.291.940,"405.707.226,00",1.511.400,"25.076.510,00"
03/11/2019,5.347.930,"154.119.074,00",13.389.150,"335.274.218,00",-8.041.220,"-181.155.144,00"
03/08/2019,10.147.140,"298.391.150,00",14.516.070,"377.738.032,00",-4.368.930,"-79.346.882,00"
03/07/2019,9.864.980,"245.312.238,00",18.826.450,"462.793.271,00",-8.961.470,"-217.481.033,00"
03/06/2019,13.414.630,"283.241.070,00",29.163.690,"576.973.870,00",-15.749.060,"-293.732.800,00"
03/05/2019,20.453.250,"403.637.817,00",20.343.690,"371.931.923,00",109.560,"31.705.894,00"
03/04/2019,16.914.790,"474.419.606,00",13.836.750,"396.752.098,00",3.078.040,"77.667.508,00"
